N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.19319041073322296,0.04424220696091652,0.18583041429519653
100,5.0,1.0338953100711687,1e-05,gaussian,15,0.2,0.02,0.2,0.18432344496250153,0.014526317827403545,0.16942454874515533
100,5.0,1.0338953100711687,1e-05,edge_flip,15,0.2,0.02,0.2,0.17971420288085938,0.0,0.18143154680728912
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.20618905127048492,0.05592351034283638,0.242290660738945
100,5.0,1.0338953100711687,1e-05,gaussian,16,0.2,0.02,0.2,0.18578875064849854,0.03079911693930626,0.20363906025886536
100,5.0,1.0338953100711687,1e-05,edge_flip,16,0.2,0.02,0.2,0.21577855944633484,0.03044212982058525,0.20375710725784302
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.23224741220474243,0.027332093566656113,0.2525671124458313
100,5.0,1.0338953100711687,1e-05,gaussian,17,0.2,0.02,0.2,0.22182148694992065,0.0087562445551157,0.21566364169120789
100,5.0,1.0338953100711687,1e-05,edge_flip,17,0.2,0.02,0.2,0.1917356550693512,0.036332640796899796,0.2552776038646698
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.18660426139831543,0.03915655240416527,0.209999218583107
100,5.0,1.0338953100711687,1e-05,gaussian,18,0.2,0.02,0.2,0.18479883670806885,0.023783553391695023,0.21290838718414307
100,5.0,1.0338953100711687,1e-05,edge_flip,18,0.2,0.02,0.2,0.19345299899578094,0.0018310772720724344,0.1505192518234253
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.23500503599643707,0.033191975206136703,0.2994398772716522
100,5.0,1.0338953100711687,1e-05,gaussian,19,0.2,0.02,0.2,0.20592285692691803,0.02016289345920086,0.22717081010341644
100,5.0,1.0338953100711687,1e-05,edge_flip,19,0.2,0.02,0.2,0.22608265280723572,0.02286861650645733,0.23123469948768616
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.1683584600687027,0.039367303252220154,0.1634383201599121
100,10.0,0.5431122541136532,1e-05,gaussian,0,0.2,0.02,0.2,0.20654846727848053,0.0124342180788517,0.20134414732456207
100,10.0,0.5431122541136532,1e-05,edge_flip,0,0.2,0.02,0.2,0.2397705763578415,0.06691048294305801,0.16585925221443176
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.2491905391216278,0.01305277831852436,0.2285163849592209
100,10.0,0.5431122541136532,1e-05,gaussian,1,0.2,0.02,0.2,0.19092446565628052,0.013126135803759098,0.14570364356040955
100,10.0,0.5431122541136532,1e-05,edge_flip,1,0.2,0.02,0.2,0.21513347327709198,0.0,0.24285021424293518
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.2950819730758667,0.05326665937900543,0.2287631779909134
100,10.0,0.5431122541136532,1e-05,gaussian,2,0.2,0.02,0.2,0.19748522341251373,0.047309260815382004,0.22915048897266388
100,10.0,0.5431122541136532,1e-05,edge_flip,2,0.2,0.02,0.2,0.17201852798461914,0.0,0.14430178701877594
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.1984633058309555,0.021132493391633034,0.25876808166503906
100,10.0,0.5431122541136532,1e-05,gaussian,3,0.2,0.02,0.2,0.1775660514831543,0.0,0.19453701376914978
100,10.0,0.5431122541136532,1e-05,edge_flip,3,0.2,0.02,0.2,0.2397705763578415,0.029184913262724876,0.21513347327709198
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.20416954159736633,0.035480134189128876,0.14714407920837402
100,10.0,0.5431122541136532,1e-05,gaussian,4,0.2,0.02,0.2,0.178507998585701,0.004903751891106367,0.16427196562290192
100,10.0,0.5431122541136532,1e-05,edge_flip,4,0.2,0.02,0.2,0.2089741975069046,0.0,0.1812574416399002
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.1860351711511612,0.029284130781888962,0.25420549511909485
