N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.21099138259887695,0.01582050323486328,0.23893952369689941
100,2.0,2.668102829441137,1e-05,gaussian,2,0.2,0.02,0.2,0.20700837671756744,0.019437527284026146,0.20637574791908264
100,2.0,2.668102829441137,1e-05,edge_flip,2,0.2,0.02,0.2,0.1984163224697113,0.025645939633250237,0.2021685391664505
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.22132523357868195,0.016678892076015472,0.18540848791599274
100,2.0,2.668102829441137,1e-05,gaussian,3,0.2,0.02,0.2,0.21038749814033508,0.016289062798023224,0.1746133267879486
100,2.0,2.668102829441137,1e-05,edge_flip,3,0.2,0.02,0.2,0.2087348997592926,0.021049484610557556,0.174965038895607
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.2116636037826538,0.015069504268467426,0.19889193773269653
100,2.0,2.668102829441137,1e-05,gaussian,4,0.2,0.02,0.2,0.204884871840477,0.021039685234427452,0.1933329552412033
100,2.0,2.668102829441137,1e-05,edge_flip,4,0.2,0.02,0.2,0.2002924382686615,0.017831968143582344,0.1909119188785553
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.2311566025018692,0.01812838762998581,0.18347585201263428
100,2.0,2.668102829441137,1e-05,gaussian,5,0.2,0.02,0.2,0.2238650918006897,0.018176244571805,0.17949965596199036
100,2.0,2.668102829441137,1e-05,edge_flip,5,0.2,0.02,0.2,0.2153012603521347,0.017831968143582344,0.1899738609790802
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.20376038551330566,0.01690838485956192,0.22329062223434448
100,2.0,2.668102829441137,1e-05,gaussian,6,0.2,0.02,0.2,0.21217560768127441,0.021470332518219948,0.2058810144662857
100,2.0,2.668102829441137,1e-05,edge_flip,6,0.2,0.02,0.2,0.1956021785736084,0.006340831983834505,0.2106110006570816
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.2033112645149231,0.016902243718504906,0.20271334052085876
100,2.0,2.668102829441137,1e-05,gaussian,7,0.2,0.02,0.2,0.19994805753231049,0.015258106403052807,0.20783519744873047
100,2.0,2.668102829441137,1e-05,edge_flip,7,0.2,0.02,0.2,0.2124871015548706,0.026565229520201683,0.2040446400642395
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.22842340171337128,0.01668182946741581,0.23497821390628815
100,2.0,2.668102829441137,1e-05,gaussian,8,0.2,0.02,0.2,0.2107122391462326,0.020207267254590988,0.2024689018726349
100,2.0,2.668102829441137,1e-05,edge_flip,8,0.2,0.02,0.2,0.1909119188785553,0.019210902974009514,0.2143632173538208
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.20848530530929565,0.02043534629046917,0.20414197444915771
100,2.0,2.668102829441137,1e-05,gaussian,9,0.2,0.02,0.2,0.2030559629201889,0.020915500819683075,0.19710975885391235
