N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.25447165966033936,0.02106890082359314,0.22188079357147217
100,1.0,5.635918426327381,1e-05,gaussian,14,0.2,0.02,0.2,0.22159603238105774,0.015580959618091583,0.1936696469783783
100,1.0,5.635918426327381,1e-05,edge_flip,14,0.2,0.02,0.2,0.21676184237003326,0.015757307410240173,0.19291886687278748
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.2333066463470459,0.033787090331315994,0.22915396094322205
100,1.0,5.635918426327381,1e-05,gaussian,15,0.2,0.02,0.2,0.2025623917579651,0.02016972377896309,0.1927233189344406
100,1.0,5.635918426327381,1e-05,edge_flip,15,0.2,0.02,0.2,0.20360709726810455,0.018980219960212708,0.19045235216617584
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.2437778115272522,0.029038619250059128,0.2270168960094452
100,1.0,5.635918426327381,1e-05,gaussian,16,0.2,0.02,0.2,0.20426183938980103,0.018202537670731544,0.20279648900032043
100,1.0,5.635918426327381,1e-05,edge_flip,16,0.2,0.02,0.2,0.2060736119747162,0.018980219960212708,0.20196275413036346
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.23955830931663513,0.04495876282453537,0.23113644123077393
100,1.0,5.635918426327381,1e-05,gaussian,17,0.2,0.02,0.2,0.20231276750564575,0.024023929610848427,0.20358023047447205
100,1.0,5.635918426327381,1e-05,edge_flip,17,0.2,0.02,0.2,0.20114058256149292,0.021800270304083824,0.20031841099262238
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.2173856794834137,0.053009044378995895,0.23357559740543365
100,1.0,5.635918426327381,1e-05,gaussian,18,0.2,0.02,0.2,0.18850724399089813,0.023145541548728943,0.20046046376228333
100,1.0,5.635918426327381,1e-05,edge_flip,18,0.2,0.02,0.2,0.1879858374595642,0.020188812166452408,0.2044292688369751
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.24152103066444397,0.01881122589111328,0.2035241276025772
100,1.0,5.635918426327381,1e-05,gaussian,19,0.2,0.02,0.2,0.20562587678432465,0.015110640786588192,0.19081896543502808
100,1.0,5.635918426327381,1e-05,edge_flip,19,0.2,0.02,0.2,0.20936229825019836,0.01857735589146614,0.18880800902843475
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.2343061864376068,0.03200658783316612,0.20502789318561554
100,2.0,2.668102829441137,1e-05,gaussian,0,0.2,0.02,0.2,0.20386680960655212,0.02092326246201992,0.20858709514141083
100,2.0,2.668102829441137,1e-05,edge_flip,0,0.2,0.02,0.2,0.1927880197763443,0.013695158995687962,0.1834075003862381
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.2218807190656662,0.050426580011844635,0.2573065757751465
100,2.0,2.668102829441137,1e-05,gaussian,1,0.2,0.02,0.2,0.17974674701690674,0.019621189683675766,0.21644948422908783
100,2.0,2.668102829441137,1e-05,edge_flip,1,0.2,0.02,0.2,0.1927880197763443,0.027024876326322556,0.2246817797422409
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.2212672233581543,0.023434072732925415,0.24625997245311737
100,2.0,2.668102829441137,1e-05,gaussian,2,0.2,0.02,0.2,0.20179946720600128,0.01416550762951374,0.21504852175712585
100,2.0,2.668102829441137,1e-05,edge_flip,2,0.2,0.02,0.2,0.2002924382686615,0.017831968143582344,0.2209295779466629
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.2422179877758026,0.043511584401130676,0.19858334958553314
