N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,2.0,2.668102829441137,1e-05,gaussian,0,0.2,0.02,0.2,0.20028865337371826,0.021187108010053635,0.1962767392396927
100,2.0,2.668102829441137,1e-05,edge_flip,0,0.2,0.02,0.2,0.1862216591835022,0.018291613087058067,0.2181154191493988
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.2112368494272232,0.021439071744680405,0.23376555740833282
100,2.0,2.668102829441137,1e-05,gaussian,1,0.2,0.02,0.2,0.1817881315946579,0.01882142573595047,0.20993083715438843
100,2.0,2.668102829441137,1e-05,edge_flip,1,0.2,0.02,0.2,0.1777791827917099,0.020589839667081833,0.2171773612499237
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.20270417630672455,0.018425583839416504,0.2017204910516739
100,2.0,2.668102829441137,1e-05,gaussian,2,0.2,0.02,0.2,0.19707323610782623,0.016951583325862885,0.22212155163288116
100,2.0,2.668102829441137,1e-05,edge_flip,2,0.2,0.02,0.2,0.2106110006570816,0.015533740632236004,0.2040446400642395
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.1661079227924347,0.029954278841614723,0.17546330392360687
100,2.0,2.668102829441137,1e-05,gaussian,3,0.2,0.02,0.2,0.19481326639652252,0.020261941477656364,0.17279459536075592
100,2.0,2.668102829441137,1e-05,edge_flip,3,0.2,0.02,0.2,0.1974782794713974,0.016453031450510025,0.1721508800983429
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.18785017728805542,0.012933715246617794,0.19157709181308746
100,2.0,2.668102829441137,1e-05,gaussian,4,0.2,0.02,0.2,0.19658835232257843,0.018128447234630585,0.1946125328540802
100,2.0,2.668102829441137,1e-05,edge_flip,4,0.2,0.02,0.2,0.2115490585565567,0.014614449813961983,0.1956021785736084
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.24906980991363525,0.015594135969877243,0.1716393530368805
100,2.0,2.668102829441137,1e-05,gaussian,5,0.2,0.02,0.2,0.23580072820186615,0.012618695385754108,0.17733563482761383
100,2.0,2.668102829441137,1e-05,edge_flip,5,0.2,0.02,0.2,0.227495938539505,0.019210902974009514,0.1740269809961319
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.22264550626277924,0.027693886309862137,0.2055148184299469
100,2.0,2.668102829441137,1e-05,gaussian,6,0.2,0.02,0.2,0.2159637063741684,0.02557399682700634,0.20932964980602264
100,2.0,2.668102829441137,1e-05,edge_flip,6,0.2,0.02,0.2,0.2153012603521347,0.01691267639398575,0.2115490585565567
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.20079490542411804,0.022054238244891167,0.22746220231056213
100,2.0,2.668102829441137,1e-05,gaussian,7,0.2,0.02,0.2,0.19551001489162445,0.0192353967577219,0.20475143194198608
100,2.0,2.668102829441137,1e-05,edge_flip,7,0.2,0.02,0.2,0.1984163224697113,0.021968776360154152,0.2087348997592926
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.18114615976810455,0.008557682856917381,0.22589129209518433
100,2.0,2.668102829441137,1e-05,gaussian,8,0.2,0.02,0.2,0.20391342043876648,0.015476619824767113,0.2077878713607788
100,2.0,2.668102829441137,1e-05,edge_flip,8,0.2,0.02,0.2,0.2162393182516098,0.018291613087058067,0.2162393182516098
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.19820237159729004,0.023993585258722305,0.22137492895126343
100,2.0,2.668102829441137,1e-05,gaussian,9,0.2,0.02,0.2,0.217167466878891,0.0246658343821764,0.20738105475902557
100,2.0,2.668102829441137,1e-05,edge_flip,9,0.2,0.02,0.2,0.2077968418598175,0.02610558457672596,0.2068587988615036
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.2238355129957199,0.016503099352121353,0.21678201854228973
100,2.0,2.668102829441137,1e-05,gaussian,10,0.2,0.02,0.2,0.19948023557662964,0.023453881964087486,0.21808411180973053
100,2.0,2.668102829441137,1e-05,edge_flip,10,0.2,0.02,0.2,0.2068587988615036,0.027024876326322556,0.2115490585565567
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.2094675898551941,0.036438945680856705,0.19612514972686768
100,2.0,2.668102829441137,1e-05,gaussian,11,0.2,0.02,0.2,0.19543211162090302,0.01765538938343525,0.19577902555465698
100,2.0,2.668102829441137,1e-05,edge_flip,11,0.2,0.02,0.2,0.2087348997592926,0.028403811156749725,0.2021685391664505
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.21895532310009003,0.014126583002507687,0.177458718419075
100,2.0,2.668102829441137,1e-05,gaussian,12,0.2,0.02,0.2,0.1849394142627716,0.019305134192109108,0.20212122797966003
100,2.0,2.668102829441137,1e-05,edge_flip,12,0.2,0.02,0.2,0.1956021785736084,0.01691267639398575,0.2012304812669754
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.21086066961288452,0.01979309320449829,0.22316423058509827
100,2.0,2.668102829441137,1e-05,gaussian,13,0.2,0.02,0.2,0.20677682757377625,0.021815214306116104,0.20364497601985931
100,2.0,2.668102829441137,1e-05,edge_flip,13,0.2,0.02,0.2,0.2049826979637146,0.026565229520201683,0.2012304812669754
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.17554175853729248,0.013411464169621468,0.20143498480319977
100,2.0,2.668102829441137,1e-05,gaussian,14,0.2,0.02,0.2,0.18794269859790802,0.016778049990534782,0.19167643785476685
100,2.0,2.668102829441137,1e-05,edge_flip,14,0.2,0.02,0.2,0.1984163224697113,0.005421541165560484,0.1843455582857132
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.2184182107448578,0.039943523705005646,0.20543107390403748
100,2.0,2.668102829441137,1e-05,gaussian,15,0.2,0.02,0.2,0.20399637520313263,0.022375252097845078,0.21313904225826263
