N,sigma,epsilon,rep,method,dp_type,delta,flip_prob,n_flipped,frac_flipped,epochs,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
500,0.5,75.26107361311833,12,edge_flip_pure_dp,pure,0.0,2.0631510616831042e-33,0,0.0,295,0.2,0.02,0.2,0.19669076305220884,0.01992,0.19681927710843372,1.0
500,0.5,75.26107361311833,12,edge_flip_approx_dp,approx,1e-05,2.0631304301724875e-33,0,0.0,295,0.2,0.02,0.2,0.19669076305220884,0.01992,0.19681927710843372,1.0
500,0.5,75.26107361311833,13,edge_flip_pure_dp,pure,0.0,2.0631510616831042e-33,0,0.0,275,0.2,0.02,0.2,0.19919678714859437,0.020512,0.2034698795180723,1.0
500,0.5,75.26107361311833,13,edge_flip_approx_dp,approx,1e-05,2.0631304301724875e-33,0,0.0,275,0.2,0.02,0.2,0.19919678714859437,0.020512,0.2034698795180723,1.0
500,0.5,75.26107361311833,14,edge_flip_pure_dp,pure,0.0,2.0631510616831042e-33,0,0.0,246,0.2,0.02,0.2,0.2002570281124498,0.020288,0.2000963855421687,1.0
500,0.5,75.26107361311833,14,edge_flip_approx_dp,approx,1e-05,2.0631304301724875e-33,0,0.0,246,0.2,0.02,0.2,0.2002570281124498,0.020288,0.2000963855421687,1.0
500,0.5,75.26107361311833,15,edge_flip_pure_dp,pure,0.0,2.0631510616831042e-33,0,0.0,136,0.2,0.02,0.2,0.20221686746987952,0.019792,0.19791164658634539,1.0
500,0.5,75.26107361311833,15,edge_flip_approx_dp,approx,1e-05,2.0631304301724875e-33,0,0.0,136,0.2,0.02,0.2,0.20221686746987952,0.019792,0.19791164658634539,1.0
500,0.5,75.26107361311833,16,edge_flip_pure_dp,pure,0.0,2.0631510616831042e-33,0,0.0,484,0.2,0.02,0.2,0.20099598393574297,0.01952,0.20131726907630523,1.0
500,0.5,75.26107361311833,16,edge_flip_approx_dp,approx,1e-05,2.0631304301724875e-33,0,0.0,484,0.2,0.02,0.2,0.20099598393574297,0.01952,0.20131726907630523,1.0
500,0.5,75.26107361311833,17,edge_flip_pure_dp,pure,0.0,2.0631510616831042e-33,0,0.0,291,0.2,0.02,0.2,0.2059116465863454,0.020704,0.19855421686746988,1.0
500,0.5,75.26107361311833,17,edge_flip_approx_dp,approx,1e-05,2.0631304301724875e-33,0,0.0,291,0.2,0.02,0.2,0.2059116465863454,0.020704,0.19855421686746988,1.0
500,0.5,75.26107361311833,18,edge_flip_pure_dp,pure,0.0,2.0631510616831042e-33,0,0.0,233,0.2,0.02,0.2,0.19926104417670681,0.019344,0.19942168674698796,1.0
500,0.5,75.26107361311833,18,edge_flip_approx_dp,approx,1e-05,2.0631304301724875e-33,0,0.0,233,0.2,0.02,0.2,0.19926104417670681,0.019344,0.19942168674698796,1.0
500,0.5,75.26107361311833,19,edge_flip_pure_dp,pure,0.0,2.0631510616831042e-33,0,0.0,356,0.2,0.02,0.2,0.20382329317269077,0.020144,0.20122088353413656,1.0
500,0.5,75.26107361311833,19,edge_flip_approx_dp,approx,1e-05,2.0631304301724875e-33,0,0.0,356,0.2,0.02,0.2,0.20382329317269077,0.020144,0.20122088353413656,1.0
500,1.0,27.449962502007253,0,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,240,0.2,0.02,0.2,0.20096385542096995,0.020095999998849683,0.2017991967864338,1.0
500,1.0,27.449962502007253,0,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,240,0.2,0.02,0.2,0.20096385542096995,0.020095999998849697,0.2017991967864338,1.0
500,1.0,27.449962502007253,1,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,212,0.2,0.02,0.2,0.20048192771012543,0.020447999998850528,0.200224899597675,1.0
500,1.0,27.449962502007253,1,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,212,0.2,0.02,0.2,0.20048192771012543,0.020447999998850542,0.200224899597675,1.0
500,1.0,27.449962502007253,2,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,194,0.2,0.02,0.2,0.19900401606353554,0.019791999998848956,0.19736546184666415,1.0
500,1.0,27.449962502007253,2,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,194,0.2,0.02,0.2,0.19900401606353554,0.01979199999884897,0.19736546184666415,1.0
500,1.0,27.449962502007253,3,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,234,0.2,0.02,0.2,0.20205622489888425,0.02079999999885137,0.1951485943767793,1.0
500,1.0,27.449962502007253,3,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,234,0.2,0.02,0.2,0.20205622489888425,0.020799999998851383,0.1951485943767793,1.0
500,1.0,27.449962502007253,4,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,189,0.2,0.02,0.2,0.20224899598322205,0.019359999998847917,0.20025702811173132,1.0
500,1.0,27.449962502007253,4,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,189,0.2,0.02,0.2,0.20224899598322205,0.01935999999884793,0.20025702811173132,1.0
500,1.0,27.449962502007253,5,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,184,0.2,0.02,0.2,0.20080321285068845,0.019679999998848688,0.1998072289149431,1.0
500,1.0,27.449962502007253,5,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,184,0.2,0.02,0.2,0.20080321285068845,0.019679999998848702,0.1998072289149431,1.0
500,1.0,27.449962502007253,6,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,178,0.2,0.02,0.2,0.1998714859430557,0.020079999998849647,0.19893975903542294,1.0
500,1.0,27.449962502007253,6,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,178,0.2,0.02,0.2,0.1998714859430557,0.02007999999884966,0.19893975903542294,1.0
500,1.0,27.449962502007253,7,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,318,0.2,0.02,0.2,0.1998714859430557,0.019519999998848302,0.19579116465790536,1.0
500,1.0,27.449962502007253,7,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,318,0.2,0.02,0.2,0.1998714859430557,0.019519999998848316,0.19579116465790536,1.0
500,1.0,27.449962502007253,8,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,317,0.2,0.02,0.2,0.2013172690755893,0.020447999998850528,0.19999999999928092,1.0
500,1.0,27.449962502007253,8,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,317,0.2,0.02,0.2,0.2013172690755893,0.020447999998850542,0.19999999999928092,1.0
500,1.0,27.449962502007253,9,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,134,0.2,0.02,0.2,0.20019277108361874,0.020719999998851178,0.19688353413581963,1.0
500,1.0,27.449962502007253,9,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,134,0.2,0.02,0.2,0.20019277108361874,0.020719999998851192,0.19688353413581963,1.0
500,1.0,27.449962502007253,10,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,98,0.2,0.02,0.2,0.19823293172618428,0.020271999998850106,0.1981044176699591,1.0
500,1.0,27.449962502007253,10,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,98,0.2,0.02,0.2,0.19823293172618428,0.02027199999885012,0.1981044176699591,1.0
500,1.0,27.449962502007253,11,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,213,0.2,0.02,0.2,0.20295582329246067,0.020255999998850065,0.19893975903542294,1.0
500,1.0,27.449962502007253,11,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,213,0.2,0.02,0.2,0.20295582329246067,0.02025599999885008,0.19893975903542294,1.0
500,1.0,27.449962502007253,12,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,295,0.2,0.02,0.2,0.1966907630514818,0.01991999999884926,0.196819277107707,1.0
500,1.0,27.449962502007253,12,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,295,0.2,0.02,0.2,0.1966907630514818,0.019919999998849275,0.196819277107707,1.0
500,1.0,27.449962502007253,13,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,275,0.2,0.02,0.2,0.19919678714787337,0.02051199999885068,0.20346987951736153,1.0
500,1.0,27.449962502007253,13,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,275,0.2,0.02,0.2,0.19919678714787337,0.020511999998850693,0.20346987951736153,1.0
500,1.0,27.449962502007253,14,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,246,0.2,0.02,0.2,0.20025702811173132,0.020287999998850146,0.20009638554144982,1.0
500,1.0,27.449962502007253,14,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,246,0.2,0.02,0.2,0.20025702811173132,0.02028799999885016,0.20009638554144982,1.0
500,1.0,27.449962502007253,15,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,136,0.2,0.02,0.2,0.20221686746916573,0.019791999998848956,0.1979116465856213,1.0
500,1.0,27.449962502007253,15,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,136,0.2,0.02,0.2,0.20221686746916573,0.01979199999884897,0.1979116465856213,1.0
500,1.0,27.449962502007253,16,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,484,0.2,0.02,0.2,0.20099598393502627,0.019519999998848302,0.2013172690755893,1.0
500,1.0,27.449962502007253,16,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,484,0.2,0.02,0.2,0.20099598393502627,0.019519999998848316,0.2013172690755893,1.0
500,1.0,27.449962502007253,17,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,291,0.2,0.02,0.2,0.20591164658564048,0.02070399999885114,0.19855421686674732,1.0
500,1.0,27.449962502007253,17,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,291,0.2,0.02,0.2,0.20591164658564048,0.020703999998851155,0.19855421686674732,1.0
500,1.0,27.449962502007253,18,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,233,0.2,0.02,0.2,0.19926104417598595,0.01934399999884788,0.19942168674626748,1.0
500,1.0,27.449962502007253,18,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,233,0.2,0.02,0.2,0.19926104417598595,0.019343999998847894,0.19942168674626748,1.0
500,1.0,27.449962502007253,19,edge_flip_pure_dp,pure,0.0,1.1984854251634343e-12,0,0.0,356,0.2,0.02,0.2,0.20382329317198083,0.020143999998849797,0.20122088353342038,1.0
500,1.0,27.449962502007253,19,edge_flip_approx_dp,approx,1e-05,1.1984734403091827e-12,0,0.0,356,0.2,0.02,0.2,0.20382329317198083,0.02014399999884981,0.20122088353342038,1.0
500,2.0,11.732851621374003,0,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,2,1.6032064128256513e-05,145,0.2,0.02,0.2,0.2009590553861809,0.020120297243393363,0.2017944101602834,1.0
500,2.0,11.732851621374003,0,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,1,8.016032064128256e-06,148,0.2,0.02,0.2,0.200959055434182,0.020104297063597697,0.20179441020815045,1.0
500,2.0,11.732851621374003,1,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,2,1.6032064128256513e-05,212,0.2,0.02,0.2,0.20047711993958328,0.020472302893588264,0.20022008770139788,1.0
500,2.0,11.732851621374003,1,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,1,8.016032064128256e-06,208,0.2,0.02,0.2,0.20050924901742978,0.020440302456911617,0.2002200877495176,1.0
500,2.0,11.732851621374003,2,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,0,0.0,194,0.2,0.02,0.2,0.19899918457001725,0.01978429185002551,0.1973606040515854,1.0
500,2.0,11.732851621374003,2,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,0,0.0,194,0.2,0.02,0.2,0.19899918461833296,0.019784291927108247,0.19736060410016412,1.0
500,2.0,11.732851621374003,3,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,0,0.0,234,0.2,0.02,0.2,0.20205144239846884,0.020792308030129075,0.19514370099723635,1.0
500,2.0,11.732851621374003,3,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,2,1.6032064128256513e-05,352,0.2,0.02,0.2,0.20205144244629458,0.020792308107050007,0.19520795910570699,1.0
500,2.0,11.732851621374003,4,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,0,0.0,189,0.2,0.02,0.2,0.20224421657710787,0.019352284915695406,0.20025221673117108,1.0
500,2.0,11.732851621374003,4,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,0,0.0,189,0.2,0.02,0.2,0.2022442166249027,0.019352284992847486,0.20025221677928565,1.0
500,2.0,11.732851621374003,5,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,1,8.016032064128256e-06,240,0.2,0.02,0.2,0.200798410237315,0.019688290309063265,0.19980241031434665,1.0
500,2.0,11.732851621374003,5,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,1,8.016032064128256e-06,147,0.2,0.02,0.2,0.20079841028534193,0.019672290129336936,0.1997702813327654,1.0
500,2.0,11.732851621374003,6,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,3,2.404809619238477e-05,285,0.2,0.02,0.2,0.19893492651047093,0.02008829672973928,0.19986666837389297,1.0
500,2.0,11.732851621374003,6,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,0,0.0,178,0.2,0.02,0.2,0.19986666842206943,0.02007229654994875,0.19893492655879694,1.0
500,2.0,11.732851621374003,7,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,2,1.6032064128256513e-05,332,0.2,0.02,0.2,0.19986666837389297,0.019544287997619897,0.19578628159269984,1.0
500,2.0,11.732851621374003,7,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,2,1.6032064128256513e-05,233,0.2,0.02,0.2,0.19986666842206943,0.019528287817916688,0.1958184106712993,1.0
500,2.0,11.732851621374003,8,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,2,1.6032064128256513e-05,369,0.2,0.02,0.2,0.20128034568391265,0.020440302379934182,0.1999630554632125,1.0
500,2.0,11.732851621374003,8,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,1,8.016032064128256e-06,557,0.2,0.02,0.2,0.2013124747616302,0.020456302713736087,0.1999951845411415,1.0
500,2.0,11.732851621374003,9,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,1,8.016032064128256e-06,120,0.2,0.02,0.2,0.20018795867162473,0.020728307002820915,0.19687866860498776,1.0
500,2.0,11.732851621374003,9,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,4,3.2064128256513025e-05,122,0.2,0.02,0.2,0.20025221677928565,0.020744307336576593,0.19687866865364387,1.0
500,2.0,11.732851621374003,10,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,1,8.016032064128256e-06,318,0.2,0.02,0.2,0.19822808785546106,0.020280299811663773,0.19809957173636839,1.0
500,2.0,11.732851621374003,10,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,1,8.016032064128256e-06,255,0.2,0.02,0.2,0.19822808790390056,0.02028029988866689,0.1980995717848285,1.0
500,2.0,11.732851621374003,11,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,1,8.016032064128256e-06,297,0.2,0.02,0.2,0.2029510552321177,0.02024829929800969,0.1989670555402441,1.0
500,2.0,11.732851621374003,11,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,0,0.0,213,0.2,0.02,0.2,0.20295105527979906,0.020248299375017945,0.19893492655879694,1.0
500,2.0,11.732851621374003,12,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,1,8.016032064128256e-06,288,0.2,0.02,0.2,0.19668589442634873,0.019912293904641835,0.19684653957521459,1.0
500,2.0,11.732851621374003,12,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,2,1.6032064128256513e-05,263,0.2,0.02,0.2,0.19668589447503576,0.019928294238528495,0.19684653962387583,1.0
500,2.0,11.732851621374003,13,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,0,0.0,275,0.2,0.02,0.2,0.1991919587486563,0.020504303407242342,0.2034651197084885,1.0
500,2.0,11.732851621374003,13,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,1,8.016032064128256e-06,206,0.2,0.02,0.2,0.19919195879694107,0.020504303484209504,0.20349724878585534,1.0
500,2.0,11.732851621374003,14,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,3,2.404809619238477e-05,317,0.2,0.02,0.2,0.20028434576094425,0.020312300325317854,0.2000915715823052,1.0
500,2.0,11.732851621374003,14,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,0,0.0,246,0.2,0.02,0.2,0.20025221677928565,0.02028029988866689,0.20009157163044555,1.0
500,2.0,11.732851621374003,15,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,1,8.016032064128256e-06,259,0.2,0.02,0.2,0.20224421657710787,0.01978429185002551,0.19790679755772936,1.0
500,2.0,11.732851621374003,15,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,0,0.0,136,0.2,0.02,0.2,0.20221208759513468,0.019784291927108247,0.1979067976062204,1.0
500,2.0,11.732851621374003,16,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,0,0.0,484,0.2,0.02,0.2,0.20099118441595407,0.019512287483965815,0.20131247471368582,1.0
500,2.0,11.732851621374003,16,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,0,0.0,484,0.2,0.02,0.2,0.20099118446395003,0.01951228756109221,0.2013124747616302,1.0
500,2.0,11.732851621374003,17,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,0,0.0,291,0.2,0.02,0.2,0.20590692597124974,0.020696306489166833,0.19854937815319282,1.0
500,2.0,11.732851621374003,17,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,1,8.016032064128256e-06,230,0.2,0.02,0.2,0.20590692601845664,0.020712306822927646,0.19854937820158072,1.0
500,2.0,11.732851621374003,18,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,0,0.0,233,0.2,0.02,0.2,0.19925621680820266,0.01933628465886837,0.19941686195706854,1.0
500,2.0,11.732851621374003,18,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,1,8.016032064128256e-06,89,0.2,0.02,0.2,0.1992562168564771,0.019336284736023016,0.1994489910350852,1.0
500,2.0,11.732851621374003,19,edge_flip_pure_dp,pure,0.0,8.025716197608862e-06,2,1.6032064128256513e-05,216,0.2,0.02,0.2,0.2038185390359934,0.020168298013874486,0.2012160876243663,1.0
500,2.0,11.732851621374003,19,edge_flip_approx_dp,approx,1e-05,8.025635940446885e-06,0,0.0,356,0.2,0.02,0.2,0.20381853908353553,0.020136297577246637,0.20121608767232615,1.0
500,5.0,4.150006096013556,0,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1941,0.015559118236472946,215,0.2,0.02,0.2,0.20229352805002596,0.01988144317515309,0.20013827709755633,1.0
500,5.0,4.150006096013556,0,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1927,0.01544689378757515,149,0.2,0.02,0.2,0.20066889629554918,0.020393485490590394,0.20027100393947572,1.0
500,5.0,4.150006096013556,1,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1976,0.015839679358717437,307,0.2,0.02,0.2,0.19957459607921813,0.021152908606282307,0.20020459251147846,1.0
500,5.0,4.150006096013556,1,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1902,0.015246492985971943,204,0.2,0.02,0.2,0.20053626551019138,0.020327435359482195,0.2003704770284941,1.0
500,5.0,4.150006096013556,2,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1950,0.0156312625250501,300,0.2,0.02,0.2,0.19887828423303563,0.02050891962168439,0.1964246139179164,1.0
500,5.0,4.150006096013556,2,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,2008,0.016096192384769538,123,0.2,0.02,0.2,0.1989446960858974,0.020987936670564186,0.19785049210669534,1.0
500,5.0,4.150006096013556,3,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1892,0.015166332665330661,324,0.2,0.02,0.2,0.19443515150025217,0.020806145306883433,0.20235984346394809,1.0
500,5.0,4.150006096013556,3,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,2030,0.01627254509018036,137,0.2,0.02,0.2,0.20196204645278804,0.021912638506078972,0.19552945336293331,1.0
500,5.0,4.150006096013556,4,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1925,0.015430861723446893,224,0.2,0.02,0.2,0.20308931301709163,0.019270479266688397,0.1993756498374517,1.0
500,5.0,4.150006096013556,4,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1939,0.01554308617234469,277,0.2,0.02,0.2,0.20232678111252206,0.01953483378618381,0.20033731933215462,1.0
500,5.0,4.150006096013556,5,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1899,0.015222444889779559,197,0.2,0.02,0.2,0.19957459607921813,0.01988144317515309,0.2010998505994274,1.0
500,5.0,4.150006096013556,5,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1913,0.015334669338677354,223,0.2,0.02,0.2,0.2011331040443016,0.01925412072897396,0.19907732687125526,1.0
500,5.0,4.150006096013556,6,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1873,0.015014028056112225,249,0.2,0.02,0.2,0.19867933799126922,0.019518167337687593,0.19950828066529597,1.0
500,5.0,4.150006096013556,6,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1958,0.015695390781563127,209,0.2,0.02,0.2,0.19867943451518175,0.019650421515623157,0.19993942697608114,1.0
500,5.0,4.150006096013556,7,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1951,0.01563927855711423,284,0.2,0.02,0.2,0.19977354232098457,0.019947493327419536,0.1955293558299675,1.0
500,5.0,4.150006096013556,7,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1945,0.015591182364729459,344,0.2,0.02,0.2,0.20000574236876004,0.019055970335649368,0.1957615572373095,1.0
500,5.0,4.150006096013556,8,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1923,0.015414829659318638,447,0.2,0.02,0.2,0.20149774308296023,0.020426356931351326,0.20020459251147846,1.0
500,5.0,4.150006096013556,8,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1992,0.015967935871743485,352,0.2,0.02,0.2,0.20176310027475128,0.02031092282670515,0.2029899350393112,1.0
500,5.0,4.150006096013556,9,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1912,0.015326653306613227,173,0.2,0.02,0.2,0.19950828066529597,0.020211693936485354,0.19785039531724247,1.0
500,5.0,4.150006096013556,9,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1991,0.01595991983967936,242,0.2,0.02,0.2,0.20093415786626487,0.020872348941124837,0.19798312289205314,1.0
500,5.0,4.150006096013556,10,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1986,0.015919839679358717,240,0.2,0.02,0.2,0.1993756498374517,0.02070707007848375,0.19794986843812568,1.0
500,5.0,4.150006096013556,10,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1935,0.015511022044088177,278,0.2,0.02,0.2,0.19861311912250285,0.020228360162819897,0.19785049210669534,1.0
500,5.0,4.150006096013556,11,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1927,0.01544689378757515,345,0.2,0.02,0.2,0.20375246715631307,0.020030056017752606,0.1984803917495028,1.0
500,5.0,4.150006096013556,11,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1924,0.015422845691382766,154,0.2,0.02,0.2,0.20076836938456755,0.019320170860082163,0.20405098132217386,1.0
500,5.0,4.150006096013556,12,edge_flip_pure_dp,pure,0.0,0.015519663438340655,2013,0.01613627254509018,308,0.2,0.02,0.2,0.19672303328056603,0.021235471296615377,0.1959935637274225,1.0
500,5.0,4.150006096013556,12,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,2012,0.016128256513026053,364,0.2,0.02,0.2,0.1988783806932185,0.020112772433380548,0.1977178613213375,1.0
500,5.0,4.150006096013556,13,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1991,0.01595991983967936,292,0.2,0.02,0.2,0.19957459607921813,0.020855682921083273,0.20385194027719628,1.0
500,5.0,4.150006096013556,13,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1903,0.015254509018036072,270,0.2,0.02,0.2,0.19864627681884228,0.020443023088921545,0.20295677734297177,1.0
500,5.0,4.150006096013556,14,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1963,0.015735470941883767,266,0.2,0.02,0.2,0.2009672197715831,0.021235471296615377,0.2005030118741281,1.0
500,5.0,4.150006096013556,14,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1931,0.015478957915831664,402,0.2,0.02,0.2,0.19987311158340224,0.020261385228374,0.19977363849438384,1.0
500,5.0,4.150006096013556,15,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1902,0.015246492985971943,266,0.2,0.02,0.2,0.2038187825702352,0.019369554495088075,0.19844723404254172,1.0
500,5.0,4.150006096013556,15,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1912,0.015326653306613227,317,0.2,0.02,0.2,0.20182941566743018,0.019270633261751016,0.19785049210669534,1.0
500,5.0,4.150006096013556,16,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1886,0.015118236472945891,311,0.2,0.02,0.2,0.20172984703168775,0.018956741043422747,0.20139826996207702,1.0
500,5.0,4.150006096013556,16,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,2004,0.016064128256513027,368,0.2,0.02,0.2,0.20103363095528323,0.020294410293928096,0.20259204268323772,1.0
500,5.0,4.150006096013556,17,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1958,0.015695390781563127,149,0.2,0.02,0.2,0.20633876829927658,0.02074009515461698,0.1980161838520478,1.0
500,5.0,4.150006096013556,17,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1998,0.016016032064128258,316,0.2,0.02,0.2,0.20623938928057803,0.021169574531111734,0.1987125922115212,1.0
500,5.0,4.150006096013556,18,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1999,0.016024048096192386,99,0.2,0.02,0.2,0.19954143837225705,0.0196502676422205,0.19911038818176316,1.0
500,5.0,4.150006096013556,18,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1983,0.015895791583166334,129,0.2,0.02,0.2,0.19967416540536548,0.019699959113954307,0.20007205776143897,1.0
500,5.0,4.150006096013556,19,edge_flip_pure_dp,pure,0.0,0.015519663438340655,1886,0.015118236472945891,249,0.2,0.02,0.2,0.20514509084867802,0.018742078048556775,0.20100037747854418,1.0
500,5.0,4.150006096013556,19,edge_flip_approx_dp,approx,1e-05,0.015519508241706273,1961,0.01571943887775551,283,0.2,0.02,0.2,0.20534413147941266,0.019997184703941205,0.2009010001699254,1.0
500,10.0,1.9953178628215948,0,edge_flip_pure_dp,pure,0.0,0.11969539354136688,14939,0.11975150300601202,474,0.2,0.02,0.2,0.20214110870609073,0.020910352107926824,0.20053596967621504,1.0
500,10.0,1.9953178628215948,0,edge_flip_approx_dp,approx,1e-05,0.11969419658743147,15118,0.12118637274549098,383,0.2,0.02,0.2,0.20404286272390304,0.02025975317007122,0.20438078566662893,1.0
500,10.0,1.9953178628215948,1,edge_flip_pure_dp,pure,0.0,0.11969539354136688,15072,0.12081763527054108,569,0.2,0.02,0.2,0.11181838978046695,0.0,0.0,0.0
