N,K,dc_sigma,normalize_weights,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,mean_degree,degree_cv,max_degree,min_degree,weight_mean,weight_cv,lcc_size,lcc_frac,n_components,n_isolated,beta_nominal_00,beta_nominal_01,beta_nominal_11,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
500,2,0.25,True,10.0,1.9945956405993723,4,edge_flip_vem,,,406,,,1e-05,54.756,0.2244743335836181,126,29,0.9999999999999999,0.1897588175015739,500,1.0,1,0,0.2,0.02,0.2,0.19572690763052208,0.019456,0.20501204819277108,0.20622187852859497,0.018983962014317513,0.1948569118976593,1.0
500,2,0.25,True,10.0,1.9945956405993723,4,edge_flip_spectral,,,,,,1e-05,54.756,0.2244743335836181,126,29,0.9999999999999999,0.1897588175015739,500,1.0,1,0,0.2,0.02,0.2,0.19572690763052208,0.019456,0.20501204819277108,0.20622187852859497,0.018983962014317513,0.1948569118976593,1.0
500,2,0.25,True,10.0,1.9945956405993723,4,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,54.756,0.2244743335836181,126,29,0.9999999999999999,0.1897588175015739,500,1.0,1,0,0.2,0.02,0.2,0.19572690763052208,0.019456,0.20501204819277108,0.18644383549690247,0.06828524172306061,0.18172672390937805,0.500605439228527
500,2,0.25,True,20.0,0.977390412892278,4,edge_flip_vem,,,559,,,1e-05,54.756,0.2244743335836181,126,29,0.9999999999999999,0.1897588175015739,500,1.0,1,0,0.2,0.02,0.2,0.19572690763052208,0.019456,0.20501204819277108,0.0871320366859436,0.17582367360591888,0.309489905834198,0.0030343931246040196
500,2,0.25,True,20.0,0.977390412892278,4,edge_flip_spectral,,,,,,1e-05,54.756,0.2244743335836181,126,29,0.9999999999999999,0.1897588175015739,500,1.0,1,0,0.2,0.02,0.2,0.19572690763052208,0.019456,0.20501204819277108,0.20588932931423187,0.023933326825499535,0.1983034908771515,0.7763583355155198
500,2,0.25,True,20.0,0.977390412892278,4,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,54.756,0.2244743335836181,126,29,0.9999999999999999,0.1897588175015739,500,1.0,1,0,0.2,0.02,0.2,0.19572690763052208,0.019456,0.20501204819277108,0.18724700808525085,0.07314079254865646,0.1812456250190735,0.48815534005455835
500,2,0.25,True,1.0,27.43885139089614,5,edge_flip_vem,,,198,,,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.2005140632390976,0.02006400004029274,0.19823293387889862,1.0
500,2,0.25,True,1.0,27.43885139089614,5,edge_flip_spectral,,,,,,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.2005140632390976,0.02006400004029274,0.19823293387889862,1.0
500,2,0.25,True,1.0,27.43885139089614,5,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.21813204884529114,0.010726681910455227,0.2199198603630066,1.0
500,2,0.25,True,2.0,11.728684954707337,5,edge_flip_vem,,,198,,,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.2005092352628708,0.020056264474987984,0.19822806119918823,1.0
500,2,0.25,True,2.0,11.728684954707337,5,edge_flip_spectral,,,,,,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.2005092352628708,0.020056264474987984,0.19822806119918823,1.0
500,2,0.25,True,2.0,11.728684954707337,5,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.21683572232723236,0.010804664343595505,0.2214052975177765,1.0
500,2,0.25,True,5.0,4.1484505404580005,5,edge_flip_vem,,,185,,,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.19982512295246124,0.020898211747407913,0.19803451001644135,1.0
500,2,0.25,True,5.0,4.1484505404580005,5,edge_flip_spectral,,,,,,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.19982512295246124,0.020898211747407913,0.19803451001644135,1.0
500,2,0.25,True,5.0,4.1484505404580005,5,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.21581189334392548,0.011448939330875874,0.2182183414697647,0.981182940453905
500,2,0.25,True,10.0,1.9945956405993723,5,edge_flip_vem,,,608,,,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.1991240531206131,0.025569476187229156,0.20089851319789886,1.0
500,2,0.25,True,10.0,1.9945956405993723,5,edge_flip_spectral,,,,,,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.20089851319789886,0.025569476187229156,0.1991240531206131,1.0
500,2,0.25,True,10.0,1.9945956405993723,5,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.21355795860290527,0.01185176707804203,0.21925422549247742,0.981182940453905
500,2,0.25,True,20.0,0.977390412892278,5,edge_flip_vem,,,536,,,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.138112872838974,0.04388503357768059,0.0,0.0033185146755758655
500,2,0.25,True,20.0,0.977390412892278,5,edge_flip_spectral,,,,,,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.18919913470745087,0.02072821743786335,0.21172866225242615,0.6698653442353111
500,2,0.25,True,20.0,0.977390412892278,5,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,54.66,0.22343505907597927,105,29,1.0,0.1876072457287992,500,1.0,1,0,0.2,0.02,0.2,0.2005140562248996,0.020064,0.19823293172690762,0.20227208733558655,0.029581336304545403,0.20033498108386993,0.7766633312395086
500,2,0.25,True,1.0,27.43885139089614,6,edge_flip_vem,,,316,,,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.1982971876859665,0.018848000094294548,0.20562249422073364,1.0
500,2,0.25,True,1.0,27.43885139089614,6,edge_flip_spectral,,,,,,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.1982971876859665,0.018848000094294548,0.20562249422073364,1.0
500,2,0.25,True,1.0,27.43885139089614,6,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.1872776448726654,0.06335213035345078,0.18412849307060242,0.5128160657579491
500,2,0.25,True,2.0,11.728684954707337,6,edge_flip_vem,,,212,,,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.1982923299074173,0.018856244161725044,0.2056177407503128,1.0
500,2,0.25,True,2.0,11.728684954707337,6,edge_flip_spectral,,,,,,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.1982923299074173,0.018856244161725044,0.2056177407503128,1.0
500,2,0.25,True,2.0,11.728684954707337,6,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.19650821387767792,0.04313845559954643,0.1927904486656189,0.7258055324414107
500,2,0.25,True,5.0,4.1484505404580005,6,edge_flip_vem,,,299,,,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.1989298164844513,0.018487263470888138,0.20552852749824524,1.0
500,2,0.25,True,5.0,4.1484505404580005,6,edge_flip_spectral,,,,,,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.1989298164844513,0.018487263470888138,0.20552852749824524,1.0
500,2,0.25,True,5.0,4.1484505404580005,6,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.1893416941165924,0.05982339382171631,0.18526069819927216,0.5463217373369975
500,2,0.25,True,10.0,1.9945956405993723,6,edge_flip_vem,,,426,,,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.19713835418224335,0.019467880949378014,0.20584163069725037,1.0
500,2,0.25,True,10.0,1.9945956405993723,6,edge_flip_spectral,,,,,,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.19701160490512848,0.019488921388983727,0.20592613518238068,0.9623776396777219
500,2,0.25,True,10.0,1.9945956405993723,6,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.16478081047534943,0.11261258274316788,0.16567087173461914,0.05089448601131325
500,2,0.25,True,20.0,0.977390412892278,6,edge_flip_vem,,,479,,,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.3695589601993561,0.2055729627609253,0.09562604129314423,8.006496465104444e-05
500,2,0.25,True,20.0,0.977390412892278,6,edge_flip_spectral,,,,,,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.20772704482078552,0.014930441975593567,0.1976405680179596,0.7502409406864784
500,2,0.25,True,20.0,0.977390412892278,6,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,55.0,0.2156397362912703,93,33,1.0,0.18520846369699537,500,1.0,1,0,0.2,0.02,0.2,0.1982971887550201,0.018848,0.20562248995983937,0.16050337255001068,0.12308987975120544,0.16419510543346405,0.0002887154108162256
500,2,0.25,True,1.0,27.43885139089614,7,edge_flip_vem,,,106,,,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.20009638369083405,0.020479999482631683,0.19990360736846924,1.0
500,2,0.25,True,1.0,27.43885139089614,7,edge_flip_spectral,,,,,,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.19990360736846924,0.020479999482631683,0.20009638369083405,1.0
500,2,0.25,True,1.0,27.43885139089614,7,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.16586776077747345,0.1099851131439209,0.16636332869529724,0.06773707334214105
500,2,0.25,True,2.0,11.728684954707337,7,edge_flip_vem,,,107,,,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.20009155571460724,0.020488271489739418,0.19989877939224243,1.0
500,2,0.25,True,2.0,11.728684954707337,7,edge_flip_spectral,,,,,,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.19989877939224243,0.020488271489739418,0.20009155571460724,1.0
500,2,0.25,True,2.0,11.728684954707337,7,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.1926242560148239,0.04856673628091812,0.19197919964790344,0.6886426295707182
500,2,0.25,True,5.0,4.1484505404580005,7,edge_flip_vem,,,171,,,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.20015671849250793,0.021723879501223564,0.20081989467144012,1.0
500,2,0.25,True,5.0,4.1484505404580005,7,edge_flip_spectral,,,,,,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.20081989467144012,0.021723879501223564,0.20015671849250793,1.0
500,2,0.25,True,5.0,4.1484505404580005,7,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.20715156197547913,0.02267226204276085,0.20783287286758423,0.9219578224911567
500,2,0.25,True,10.0,1.9945956405993723,7,edge_flip_vem,,,408,,,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.20089851319789886,0.02100379951298237,0.19946204125881195,1.0
500,2,0.25,True,10.0,1.9945956405993723,7,edge_flip_spectral,,,,,,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.19946204125881195,0.02100379951298237,0.20089851319789886,1.0
500,2,0.25,True,10.0,1.9945956405993723,7,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.20327666401863098,0.028230566531419754,0.2038799226284027,0.797070059619831
500,2,0.25,True,20.0,0.977390412892278,7,edge_flip_vem,,,532,,,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.07061835378408432,0.15294931828975677,0.25591567158699036,0.0016431701115058844
500,2,0.25,True,20.0,0.977390412892278,7,edge_flip_spectral,,,,,,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.21023708581924438,0.023901764303445816,0.20213763415813446,0.768772275894039
500,2,0.25,True,20.0,0.977390412892278,7,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,54.92,0.21143721025613305,93,27,1.0,0.1788776203971951,500,1.0,1,0,0.2,0.02,0.2,0.19990361445783134,0.02048,0.2000963855421687,0.18399982154369354,0.08201739937067032,0.17362834513187408,0.36573860337669406
500,2,0.25,True,1.0,27.43885139089614,8,edge_flip_vem,,,272,,,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.1971084326505661,0.020864000543951988,0.19919678568840027,1.0
500,2,0.25,True,1.0,27.43885139089614,8,edge_flip_spectral,,,,,,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.1971084326505661,0.020864000543951988,0.19919678568840027,1.0
500,2,0.25,True,1.0,27.43885139089614,8,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.16570883989334106,0.11286699771881104,0.16250832378864288,0.041992113760128215
500,2,0.25,True,2.0,11.728684954707337,8,edge_flip_vem,,,272,,,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.19710354506969452,0.020856276154518127,0.19919194281101227,1.0
500,2,0.25,True,2.0,11.728684954707337,8,edge_flip_spectral,,,,,,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.19710354506969452,0.020856276154518127,0.19919194281101227,1.0
500,2,0.25,True,2.0,11.728684954707337,8,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.16471058130264282,0.11586569994688034,0.1603459268808365,0.0009360676104696499
500,2,0.25,True,5.0,4.1484505404580005,8,edge_flip_vem,,,249,,,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.19829979538917542,0.021955067291855812,0.19985827803611755,1.0
500,2,0.25,True,5.0,4.1484505404580005,8,edge_flip_spectral,,,,,,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.19829979538917542,0.021955067291855812,0.19985827803611755,1.0
500,2,0.25,True,5.0,4.1484505404580005,8,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.16739732027053833,0.1143060177564621,0.15902307629585266,0.016754466051353403
500,2,0.25,True,10.0,1.9945956405993723,8,edge_flip_vem,,,426,,,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.19946204125881195,0.02230827882885933,0.20136325061321259,1.0
500,2,0.25,True,10.0,1.9945956405993723,8,edge_flip_spectral,,,,,,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.19946204125881195,0.02230827882885933,0.20136325061321259,1.0
500,2,0.25,True,10.0,1.9945956405993723,8,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.16756294667720795,0.11649830639362335,0.1566970944404602,0.0
500,2,0.25,True,20.0,0.977390412892278,8,edge_flip_vem,,,456,,,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.0904541015625,0.19796952605247498,0.2548191547393799,0.00044176375950952213
500,2,0.25,True,20.0,0.977390412892278,8,edge_flip_spectral,,,,,,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.19494296610355377,0.017738282680511475,0.20820161700248718,0.6344047800974656
500,2,0.25,True,20.0,0.977390412892278,8,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,54.556,0.2258174014232673,115,29,1.0,0.18987341717266668,500,1.0,1,0,0.2,0.02,0.2,0.19919678714859437,0.020864,0.19710843373493975,0.16148515045642853,0.11597176641225815,0.1630319207906723,0.03927026229542774
500,2,0.25,True,1.0,27.43885139089614,9,edge_flip_vem,,,198,,,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.20000000298023224,0.020640000700950623,0.20202410221099854,1.0
500,2,0.25,True,1.0,27.43885139089614,9,edge_flip_spectral,,,,,,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.20000000298023224,0.020640000700950623,0.20202410221099854,1.0
500,2,0.25,True,1.0,27.43885139089614,9,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.16197554767131805,0.11811062693595886,0.16265100240707397,0.001154464004798532
500,2,0.25,True,2.0,11.728684954707337,9,edge_flip_vem,,,198,,,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.19999516010284424,0.020632272586226463,0.20201928913593292,1.0
500,2,0.25,True,2.0,11.728684954707337,9,edge_flip_spectral,,,,,,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.19999516010284424,0.020632272586226463,0.20201928913593292,1.0
500,2,0.25,True,2.0,11.728684954707337,9,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.16510933637619019,0.10952071100473404,0.16622565686702728,0.07329561043992909
500,2,0.25,True,5.0,4.1484505404580005,9,edge_flip_vem,,,203,,,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.20025619864463806,0.02088169939815998,0.2021462768316269,1.0
500,2,0.25,True,5.0,4.1484505404580005,9,edge_flip_spectral,,,,,,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.20025619864463806,0.02088169939815998,0.2021462768316269,1.0
500,2,0.25,True,5.0,4.1484505404580005,9,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.2068021148443222,0.039543379098176956,0.18855232000350952,0.7490321221273907
500,2,0.25,True,10.0,1.9945956405993723,9,edge_flip_vem,,,497,,,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.07880433648824692,0.12911547720432281,0.19373145699501038,1.4682350486603383e-05
500,2,0.25,True,10.0,1.9945956405993723,9,edge_flip_spectral,,,,,,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.2020392268896103,0.019047081470489502,0.20081400871276855,1.0
500,2,0.25,True,10.0,1.9945956405993723,9,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.19668906927108765,0.05158008635044098,0.18563535809516907,0.6154290448356817
500,2,0.25,True,20.0,0.977390412892278,9,edge_flip_vem,,,747,,,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.09557659178972244,0.20599783957004547,0.3336542248725891,0.0003619728599708091
500,2,0.25,True,20.0,0.977390412892278,9,edge_flip_spectral,,,,,,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.19353348016738892,0.01201618555933237,0.21211692690849304,0.797070059619831
500,2,0.25,True,20.0,0.977390412892278,9,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,55.212,0.22762622100775573,102,29,0.9999999999999999,0.1939824153139285,500,1.0,1,0,0.2,0.02,0.2,0.20202409638554217,0.02064,0.2,0.1786419004201889,0.10015658289194107,0.15792430937290192,0.19320552322695292
500,2,0.25,True,1.0,27.43885139089614,10,edge_flip_vem,,,222,,,1e-05,55.288,0.22313147259010613,113,30,1.0000000000000002,0.1824173060422988,500,1.0,1,0,0.2,0.02,0.2,0.20157429718875503,0.020544,0.20125301204819276,0.20157429575920105,0.02054399996995926,0.2012530118227005,1.0
500,2,0.25,True,1.0,27.43885139089614,10,edge_flip_spectral,,,,,,1e-05,55.288,0.22313147259010613,113,30,1.0000000000000002,0.1824173060422988,500,1.0,1,0,0.2,0.02,0.2,0.20157429718875503,0.020544,0.20125301204819276,0.20157429575920105,0.02054399996995926,0.2012530118227005,1.0
500,2,0.25,True,1.0,27.43885139089614,10,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,55.288,0.22313147259010613,113,30,1.0000000000000002,0.1824173060422988,500,1.0,1,0,0.2,0.02,0.2,0.20157429718875503,0.020544,0.20125301204819276,0.22070014476776123,0.012586579658091068,0.21920031309127808,1.0
