N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
100,1.0,27.43885139089614,13,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.199574276804924,0.04830005764961243,0.20934642851352692,0.6917588737329794
100,2.0,11.728684954707337,13,edge_flip_vem,,,647,,,1e-05,0.2,0.02,0.2,0.21877098083496094,0.023592321202158928,0.18938274681568146,1.0
100,2.0,11.728684954707337,13,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18938274681568146,0.023592321202158928,0.21877098083496094,1.0
100,2.0,11.728684954707337,13,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20596648752689362,0.04210192710161209,0.21401284635066986,0.6917588737329794
100,5.0,4.1484505404580005,13,edge_flip_vem,,,574,,,1e-05,0.2,0.02,0.2,0.2173352837562561,0.02028721757233143,0.19711485505104065,1.0
100,5.0,4.1484505404580005,13,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19711485505104065,0.02028721757233143,0.2173352837562561,1.0
100,5.0,4.1484505404580005,13,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21834005415439606,0.06209000200033188,0.22507968544960022,0.47250107612143855
100,10.0,1.9945956405993723,13,edge_flip_vem,,,567,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11028217524290085,0.0
100,10.0,1.9945956405993723,13,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19361422955989838,0.02720031514763832,0.19626106321811676,0.564205452925309
100,10.0,1.9945956405993723,13,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2614958584308624,0.09087395668029785,0.2661226689815521,0.17370025636967704
100,20.0,0.977390412892278,13,edge_flip_vem,,,240,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11573474109172821,0.0
100,20.0,0.977390412892278,13,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2580171525478363,0.0,0.21858173608779907,0.01871144634398399
100,20.0,0.977390412892278,13,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.349914014339447,0.09555422514677048,0.3526739478111267,0.03522021495407305
100,1.0,27.43885139089614,14,edge_flip_vem,,,584,,,1e-05,0.2,0.02,0.2,0.20816326141357422,0.02199999988079071,0.17877550423145294,1.0
100,1.0,27.43885139089614,14,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20816326141357422,0.02199999988079071,0.17877550423145294,1.0
100,1.0,27.43885139089614,14,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1900397390127182,0.07449419796466827,0.19528333842754364,0.3656904453594348
100,2.0,11.728684954707337,14,edge_flip_vem,,,584,,,1e-05,0.2,0.02,0.2,0.20815856754779816,0.02199229598045349,0.17877033352851868,1.0
100,2.0,11.728684954707337,14,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20815856754779816,0.02199229598045349,0.17877033352851868,1.0
100,2.0,11.728684954707337,14,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2039821594953537,0.06950253248214722,0.20149292051792145,0.44297551540683705
100,5.0,4.1484505404580005,14,edge_flip_vem,,,390,,,1e-05,0.2,0.02,0.2,0.18668869137763977,0.01906275935471058,0.2008979171514511,0.9291252238549075
100,5.0,4.1484505404580005,14,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2008979171514511,0.01906275935471058,0.18668869137763977,0.9291252238549075
100,5.0,4.1484505404580005,14,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2583807110786438,0.08254226297140121,0.2281380444765091,0.25870096797707953
100,10.0,1.9945956405993723,14,edge_flip_vem,,,855,,,1e-05,0.2,0.02,0.2,0.16757483780384064,0.06229325756430626,0.0,0.0014615125060597647
100,10.0,1.9945956405993723,14,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18405872583389282,0.021818621084094048,0.1983565092086792,0.4883691052528024
100,10.0,1.9945956405993723,14,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.3459661900997162,0.11021803319454193,0.3360007107257843,0.11899809135944689
100,20.0,0.977390412892278,14,edge_flip_vem,,,402,,,1e-05,0.2,0.02,0.2,0.09255401045084,0.0,0.0,0.0
100,20.0,0.977390412892278,14,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.197663351893425,0.0,0.2574109137058258,0.02964327933391515
100,20.0,0.977390412892278,14,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.48725625872612,0.14293520152568817,0.49114343523979187,0.014192781347010507
100,1.0,27.43885139089614,15,edge_flip_vem,,,242,,,1e-05,0.2,0.02,0.2,0.19183672964572906,0.01759999990463257,0.19428572058677673,1.0
100,1.0,27.43885139089614,15,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19428572058677673,0.01759999990463257,0.19183672964572906,1.0
100,1.0,27.43885139089614,15,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.17139816284179688,0.1005929559469223,0.17173336446285248,0.03522021495407305
100,2.0,11.728684954707337,15,edge_flip_vem,,,242,,,1e-05,0.2,0.02,0.2,0.1918317675590515,0.01759222522377968,0.19428078830242157,1.0
100,2.0,11.728684954707337,15,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19428078830242157,0.01759222522377968,0.1918317675590515,1.0
100,2.0,11.728684954707337,15,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.16653013229370117,0.09694081544876099,0.18167534470558167,0.08512364196850929
100,5.0,4.1484505404580005,15,edge_flip_vem,,,280,,,1e-05,0.2,0.02,0.2,0.18956522643566132,0.0174107626080513,0.19985303282737732,0.9291252238549075
100,5.0,4.1484505404580005,15,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20446522533893585,0.017864465713500977,0.1847706288099289,0.8782063702756283
100,5.0,4.1484505404580005,15,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19737182557582855,0.10380853712558746,0.17820695042610168,0.00742391202620948
100,10.0,1.9945956405993723,15,edge_flip_vem,,,239,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.09939026832580566,0.0
100,10.0,1.9945956405993723,15,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.23379293084144592,0.007215210702270269,0.16529399156570435,0.6440291373102315
100,10.0,1.9945956405993723,15,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.24501767754554749,0.09384988993406296,0.2171979695558548,0.036191778422235275
100,20.0,0.977390412892278,15,edge_flip_vem,,,256,,,1e-05,0.2,0.02,0.2,0.11439739167690277,0.0,0.0,0.0
100,20.0,0.977390412892278,15,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18891528248786926,0.0,0.33994007110595703,0.1636019812595352
100,20.0,0.977390412892278,15,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.33146390318870544,0.20628297328948975,0.2834053635597229,0.010504647530909251
100,1.0,27.43885139089614,16,edge_flip_vem,,,713,,,1e-05,0.2,0.02,0.2,0.19265305995941162,0.021199999377131462,0.19346939027309418,1.0
100,1.0,27.43885139089614,16,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19265305995941162,0.021199999377131462,0.19346939027309418,1.0
100,1.0,27.43885139089614,16,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.16988825798034668,0.11042749881744385,0.1812828779220581,0.0025998294462112
100,2.0,11.728684954707337,16,edge_flip_vem,,,713,,,1e-05,0.2,0.02,0.2,0.19264811277389526,0.021192282438278198,0.19346444308757782,1.0
100,2.0,11.728684954707337,16,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19264811277389526,0.021192282438278198,0.19346444308757782,1.0
100,2.0,11.728684954707337,16,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.17413726449012756,0.11316443979740143,0.1882745772600174,0.007229504798286565
100,5.0,4.1484505404580005,16,edge_flip_vem,,,825,,,1e-05,0.2,0.02,0.2,0.1962723284959793,0.014507546089589596,0.19121722877025604,1.0
100,5.0,4.1484505404580005,16,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1962723284959793,0.014507546089589596,0.19121722877025604,1.0
100,5.0,4.1484505404580005,16,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19897492229938507,0.12285058200359344,0.21495220065116882,0.010412478777945247
100,10.0,1.9945956405993723,16,edge_flip_vem,,,452,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11054783314466476,0.0
100,10.0,1.9945956405993723,16,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1880100965499878,0.01825474388897419,0.22268733382225037,0.5642054529253091
100,10.0,1.9945956405993723,16,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.26147371530532837,0.12567752599716187,0.27239713072776794,0.007261306984853738
100,20.0,0.977390412892278,16,edge_flip_vem,,,295,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10102389007806778,0.0
100,20.0,0.977390412892278,16,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.28602397441864014,0.0,0.21692757308483124,0.10845148370655991
100,20.0,0.977390412892278,16,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.36595016717910767,0.12594754993915558,0.3574901521205902,0.007229504798286565
100,1.0,27.43885139089614,17,edge_flip_vem,,,279,,,1e-05,0.2,0.02,0.2,0.19755102694034576,0.024399999529123306,0.18857142329216003,1.0
100,1.0,27.43885139089614,17,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18352940678596497,0.024809924885630608,0.2023809552192688,0.9291252238549075
100,1.0,27.43885139089614,17,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.17523452639579773,0.09148667752742767,0.18323269486427307,0.18983907181393703
100,2.0,11.728684954707337,17,edge_flip_vem,,,279,,,1e-05,0.2,0.02,0.2,0.19754613935947418,0.02439233474433422,0.1885664016008377,1.0
100,2.0,11.728684954707337,17,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18352431058883667,0.02480226382613182,0.20237615704536438,0.9291252238549075
100,2.0,11.728684954707337,17,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.17747099697589874,0.09948579221963882,0.1872418373823166,0.17325362750738257
100,5.0,4.1484505404580005,17,edge_flip_vem,,,355,,,1e-05,0.2,0.02,0.2,0.1979573667049408,0.026892557740211487,0.1903747171163559,1.0
100,5.0,4.1484505404580005,17,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1903747171163559,0.026892557740211487,0.1979573667049408,1.0
100,5.0,4.1484505404580005,17,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21228265762329102,0.0970500037074089,0.22024808824062347,0.2049597206154786
100,10.0,1.9945956405993723,17,edge_flip_vem,,,156,,,1e-05,0.2,0.02,0.2,0.10603167861700058,0.0,0.0,0.0
100,10.0,1.9945956405993723,17,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.22620072960853577,0.016139736399054527,0.17515578866004944,0.6917588737329794
100,10.0,1.9945956405993723,17,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.27558255195617676,0.1098170354962349,0.2868465781211853,0.01871144634398399
100,20.0,0.977390412892278,17,edge_flip_vem,,,365,,,1e-05,0.2,0.02,0.2,0.07561424374580383,0.0,0.0,0.0
100,20.0,0.977390412892278,17,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1671358346939087,0.0,0.25953418016433716,0.04444801538936912
100,20.0,0.977390412892278,17,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.3705969452857971,0.12793059647083282,0.4175592362880707,0.018587207287721865
100,1.0,27.43885139089614,18,edge_flip_vem,,,286,,,1e-05,0.2,0.02,0.2,0.20326530933380127,0.019999999552965164,0.18775510787963867,1.0
100,1.0,27.43885139089614,18,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18775510787963867,0.019999999552965164,0.20326530933380127,1.0
100,1.0,27.43885139089614,18,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.16408011317253113,0.08870753645896912,0.19282163679599762,0.24252715675612999
100,2.0,11.728684954707337,18,edge_flip_vem,,,286,,,1e-05,0.2,0.02,0.2,0.20326052606105804,0.01999226212501526,0.18775007128715515,1.0
100,2.0,11.728684954707337,18,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18775007128715515,0.01999226212501526,0.20326052606105804,1.0
100,2.0,11.728684954707337,18,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18175072968006134,0.09348256140947342,0.18684113025665283,0.24050017325584555
100,5.0,4.1484505404580005,18,edge_flip_vem,,,218,,,1e-05,0.2,0.02,0.2,0.2038549929857254,0.02070005238056183,0.1920597404241562,1.0
100,5.0,4.1484505404580005,18,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1920597404241562,0.02070005238056183,0.2038549929857254,1.0
100,5.0,4.1484505404580005,18,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21415574848651886,0.12259871512651443,0.19634029269218445,0.09770198377892804
100,10.0,1.9945956405993723,18,edge_flip_vem,,,275,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.09221754968166351,0.0
100,10.0,1.9945956405993723,18,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1902596354484558,0.009309174492955208,0.16428855061531067,0.6349910030198423
100,10.0,1.9945956405993723,18,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.28201577067375183,0.136357381939888,0.22960533201694489,0.036191778422235275
100,20.0,0.977390412892278,18,edge_flip_vem,,,934,,,1e-05,0.2,0.02,0.2,0.1892966777086258,0.0,0.0,0.0
100,20.0,0.977390412892278,18,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2047470062971115,0.006354630924761295,0.3832472264766693,0.07826071896776299
100,20.0,0.977390412892278,18,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.37163645029067993,0.14260795712471008,0.3180030286312103,0.004788064483641013
100,1.0,27.43885139089614,19,edge_flip_vem,,,222,,,1e-05,0.2,0.02,0.2,0.18448980152606964,0.015200000256299973,0.19265305995941162,1.0
100,1.0,27.43885139089614,19,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18448980152606964,0.015200000256299973,0.19265305995941162,1.0
100,1.0,27.43885139089614,19,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1659557819366455,0.07081254571676254,0.1830522119998932,0.29875197511813195
100,2.0,11.728684954707337,19,edge_flip_vem,,,222,,,1e-05,0.2,0.02,0.2,0.18448470532894135,0.015192185528576374,0.19264811277389526,1.0
100,2.0,11.728684954707337,19,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18448470532894135,0.015192185528576374,0.19264811277389526,1.0
100,2.0,11.728684954707337,19,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.17869791388511658,0.066889688372612,0.17890998721122742,0.41576118835714454
100,5.0,4.1484505404580005,19,edge_flip_vem,,,243,,,1e-05,0.2,0.02,0.2,0.10051040351390839,0.0,0.0,0.0
100,5.0,4.1484505404580005,19,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1827920526266098,0.01409471221268177,0.19458730518817902,1.0
100,5.0,4.1484505404580005,19,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18661662936210632,0.11741118878126144,0.18170927464962006,0.06597001273417051
100,10.0,1.9945956405993723,19,edge_flip_vem,,,774,,,1e-05,0.2,0.02,0.2,0.28083354234695435,0.22946639358997345,0.08935125172138214,0.012637056407904105
100,10.0,1.9945956405993723,19,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.17381198704242706,0.010611245408654213,0.2150372564792633,0.7287008798015754
100,10.0,1.9945956405993723,19,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22820289433002472,0.14871814846992493,0.306401789188385,0.024598769673812613
100,20.0,0.977390412892278,19,edge_flip_vem,,,262,,,1e-05,0.2,0.02,0.2,0.11261425912380219,0.0,0.0,0.0
100,20.0,0.977390412892278,19,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.23953139781951904,0.0,0.220418781042099,0.0002887154108162253
100,20.0,0.977390412892278,19,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.3176005780696869,0.19786860048770905,0.48647353053092957,0.0058559370059376465
1000,1.0,27.43885139089614,0,edge_flip_vem,,,187,,,1e-05,0.2,0.02,0.2,0.19797194004058838,0.02016800083220005,0.20113025605678558,1.0
1000,1.0,27.43885139089614,0,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19797194004058838,0.02016800083220005,0.20113025605678558,1.0
1000,1.0,27.43885139089614,0,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21793586015701294,0.011651028878986835,0.21797344088554382,1.0
1000,2.0,11.728684954707337,0,edge_flip_vem,,,276,,,1e-05,0.2,0.02,0.2,0.19797509908676147,0.020160265266895294,0.20113345980644226,1.0
1000,2.0,11.728684954707337,0,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19797509908676147,0.020160265266895294,0.20113345980644226,1.0
1000,2.0,11.728684954707337,0,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21651726961135864,0.012556619010865688,0.21636196970939636,1.0
1000,5.0,4.1484505404580005,0,edge_flip_vem,,,351,,,1e-05,0.2,0.02,0.2,0.19720838963985443,0.01986199989914894,0.2008320689201355,1.0
1000,5.0,4.1484505404580005,0,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19720838963985443,0.01986199989914894,0.2008320689201355,1.0
1000,5.0,4.1484505404580005,0,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20166710019111633,0.028963299468159676,0.20030158758163452,0.8937263069153404
1000,10.0,1.9945956405993723,0,edge_flip_vem,,,755,,,1e-05,0.2,0.02,0.2,0.19716553390026093,0.01933112181723118,0.2002013623714447,1.0
1000,10.0,1.9945956405993723,0,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19716553390026093,0.01933112181723118,0.2002013623714447,1.0
1000,10.0,1.9945956405993723,0,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.16533048450946808,0.1104794591665268,0.16373001039028168,0.11387710527018899
1000,20.0,0.977390412892278,0,edge_flip_vem,,,483,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10617770999670029,0.0
1000,20.0,0.977390412892278,0,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19420225918293,0.01756528578698635,0.19570235908031464,0.9407784986059179
1000,20.0,0.977390412892278,0,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21093036234378815,0.018274685367941856,0.2107687145471573,0.9559686359019146
1000,1.0,27.43885139089614,1,edge_flip_vem,,,292,,,1e-05,0.2,0.02,0.2,0.2011222392320633,0.0205680001527071,0.20107415318489075,1.0
1000,1.0,27.43885139089614,1,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20107415318489075,0.0205680001527071,0.2011222392320633,1.0
1000,1.0,27.43885139089614,1,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2076767235994339,0.02136467956006527,0.20730482041835785,0.9470849196551532
1000,2.0,11.728684954707337,1,edge_flip_vem,,,210,,,1e-05,0.2,0.02,0.2,0.20112544298171997,0.020572273060679436,0.20107734203338623,1.0
1000,2.0,11.728684954707337,1,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20107734203338623,0.020572273060679436,0.20112544298171997,1.0
1000,2.0,11.728684954707337,1,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21140216290950775,0.016985973343253136,0.21181154251098633,0.9791859286644994
1000,5.0,4.1484505404580005,1,edge_flip_vem,,,256,,,1e-05,0.2,0.02,0.2,0.20037703216075897,0.020493635907769203,0.2016676515340805,1.0
1000,5.0,4.1484505404580005,1,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2016676515340805,0.020493635907769203,0.20037703216075897,1.0
1000,5.0,4.1484505404580005,1,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.17721331119537354,0.08808653801679611,0.17228303849697113,0.31380864701847483
1000,10.0,1.9945956405993723,1,edge_flip_vem,,,402,,,1e-05,0.2,0.02,0.2,0.20098139345645905,0.021130040287971497,0.2014557421207428,1.0
1000,10.0,1.9945956405993723,1,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2014557421207428,0.021130040287971497,0.20098139345645905,1.0
1000,10.0,1.9945956405993723,1,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.15962021052837372,0.12238296866416931,0.1617245078086853,0.0003492078975243081
1000,20.0,0.977390412892278,1,edge_flip_vem,,,386,,,1e-05,0.2,0.02,0.2,0.10915829986333847,0.21116860210895538,1.0,0.00047760000087848365
1000,20.0,0.977390412892278,1,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20347590744495392,0.019445398822426796,0.19717049598693848,0.9735291317877252
1000,20.0,0.977390412892278,1,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.16716021299362183,0.10723823308944702,0.166582852602005,0.15149844185536837
1000,1.0,27.43885139089614,2,edge_flip_vem,,,88,,,1e-05,0.2,0.02,0.2,0.20043286681175232,0.01979600079357624,0.20175550878047943,1.0
1000,1.0,27.43885139089614,2,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20175550878047943,0.01979600079357624,0.20043286681175232,1.0
1000,1.0,27.43885139089614,2,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2192690372467041,0.01082863099873066,0.2240491509437561,1.0
1000,2.0,11.728684954707337,2,edge_flip_vem,,,180,,,1e-05,0.2,0.02,0.2,0.2004280388355255,0.019800260663032532,0.201750710606575,1.0
1000,2.0,11.728684954707337,2,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.201750710606575,0.019800260663032532,0.2004280388355255,1.0
1000,2.0,11.728684954707337,2,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21939031779766083,0.010519442148506641,0.22399967908859253,1.0
1000,5.0,4.1484505404580005,2,edge_flip_vem,,,327,,,1e-05,0.2,0.02,0.2,0.2003687620162964,0.02006428875029087,0.20160147547721863,1.0
1000,5.0,4.1484505404580005,2,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20160147547721863,0.02006428875029087,0.2003687620162964,1.0
1000,5.0,4.1484505404580005,2,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2197401523590088,0.01012343354523182,0.22328025102615356,1.0
1000,10.0,1.9945956405993723,2,edge_flip_vem,,,336,,,1e-05,0.2,0.02,0.2,0.20289987325668335,0.01872096210718155,0.20127654075622559,1.0
1000,10.0,1.9945956405993723,2,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20289987325668335,0.01872096210718155,0.20127654075622559,1.0
1000,10.0,1.9945956405993723,2,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2193065732717514,0.010705109685659409,0.22084170579910278,1.0
1000,20.0,0.977390412892278,2,edge_flip_vem,,,371,,,1e-05,0.2,0.02,0.2,0.1101580336689949,0.0,0.0,0.0
1000,20.0,0.977390412892278,2,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2043914943933487,0.0191140528768301,0.19837744534015656,0.9791859286644994
1000,20.0,0.977390412892278,2,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19666267931461334,0.038704752922058105,0.1968992054462433,0.8106720585757164
1000,1.0,27.43885139089614,3,edge_flip_vem,,,145,,,1e-05,0.2,0.02,0.2,0.20043286681175232,0.019783999770879745,0.19933466613292694,1.0
1000,1.0,27.43885139089614,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20043286681175232,0.019783999770879745,0.19933466613292694,1.0
1000,1.0,27.43885139089614,3,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21380773186683655,0.014644269831478596,0.2136978656053543,0.981182940453905
1000,2.0,11.728684954707337,3,edge_flip_vem,,,230,,,1e-05,0.2,0.02,0.2,0.20042002201080322,0.01978025957942009,0.19932982325553894,1.0
1000,2.0,11.728684954707337,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20042002201080322,0.01978025957942009,0.19932982325553894,1.0
