N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1222,1.0,27.438806323904522,18,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12670283019542694,0.008923042565584183,0.12241030484437943,0.21528080651303402
1222,1.0,27.438806323904522,19,edge_flip_vem,,,302,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.002108915476128459,0.022182203829288483,0.15928928554058075,0.000435334001183433
1222,1.0,27.438806323904522,19,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
1222,1.0,27.438806323904522,19,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11611220240592957,0.013790556229650974,0.12757368385791779,0.025748187908415824
1222,2.0,11.728668054585487,0,edge_flip_vem,,,267,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1592838019132614,0.022187817841768265,0.002113788854330778,0.000435334001183433
1222,2.0,11.728668054585487,0,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.03798878565430641,0.0032928839791566133,0.04588726907968521,0.7360079173161901
1222,2.0,11.728668054585487,0,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12169094383716583,0.013883624225854874,0.12241518497467041,0.10504123256047312
1222,2.0,11.728668054585487,1,edge_flip_vem,,,246,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1593010425567627,0.022181158885359764,0.002116368617862463,0.000435334001183433
1222,2.0,11.728668054585487,1,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022551074624061584,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,1,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1267646700143814,0.01457905676215887,0.11831892281770706,0.13063517950661147
1222,2.0,11.728668054585487,2,edge_flip_vem,,,294,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1592838019132614,0.02217783033847809,0.0021112090907990932,0.000435334001183433
1222,2.0,11.728668054585487,2,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022545676678419113,0.0001971983292605728,0.6666693687438965,0.005999041963085236
