N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
500,0.5,75.26107361311833,14,edge_flip_vem,,,,190,,,1e-05,0.2,0.02,0.2,0.20025703310966492,0.020287999883294106,0.20009638369083405,1.0
500,0.5,75.26107361311833,14,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22779597342014313,0.012470928020775318,0.21451731026172638,1.0
500,0.5,75.26107361311833,15,edge_flip_vem,,,,216,,,1e-05,0.2,0.02,0.2,0.20221686363220215,0.019791999831795692,0.19791164994239807,1.0
500,0.5,75.26107361311833,15,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21541786193847656,0.011284616775810719,0.22066400945186615,1.0
500,0.5,75.26107361311833,16,edge_flip_vem,,,,322,,,1e-05,0.2,0.02,0.2,0.20099598169326782,0.019519999623298645,0.20131726562976837,1.0
500,0.5,75.26107361311833,16,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1973288506269455,0.018789706751704216,0.22308935225009918,0.9475719741127369
500,0.5,75.26107361311833,17,edge_flip_vem,,,,225,,,1e-05,0.2,0.02,0.2,0.20591165125370026,0.02070399932563305,0.19855421781539917,1.0
500,0.5,75.26107361311833,17,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2139938622713089,0.03281782940030098,0.18923543393611908,0.7879820470140367
500,0.5,75.26107361311833,18,edge_flip_vem,,,,118,,,1e-05,0.2,0.02,0.2,0.19926103949546814,0.01934400014579296,0.199421688914299,1.0
500,0.5,75.26107361311833,18,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20417746901512146,0.018137356266379356,0.21397367119789124,0.8956115963290147
500,0.5,75.26107361311833,19,edge_flip_vem,,,,238,,,1e-05,0.2,0.02,0.2,0.2038232982158661,0.02014400064945221,0.20122088491916656,1.0
500,0.5,75.26107361311833,19,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2273527979850769,0.015425866469740868,0.2027256339788437,0.9663653678534111
500,1.0,27.449962502007253,0,edge_flip_vem,,,,130,,,1e-05,0.2,0.02,0.2,0.2009638547897339,0.020096000283956528,0.2017991989850998,1.0
500,1.0,27.449962502007253,0,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22870208323001862,0.012805916368961334,0.21044550836086273,0.9663653678534111
500,1.0,27.449962502007253,1,edge_flip_vem,,,,185,,,1e-05,0.2,0.02,0.2,0.20048192143440247,0.020447999238967896,0.20022490620613098,1.0
500,1.0,27.449962502007253,1,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2055170089006424,0.033270470798015594,0.19577264785766602,0.797070059619831
500,1.0,27.449962502007253,2,edge_flip_vem,,,,240,,,1e-05,0.2,0.02,0.2,0.19900400936603546,0.019791999831795692,0.19736546277999878,1.0
500,1.0,27.449962502007253,2,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2190018892288208,0.01901019923388958,0.19965945184230804,0.9291252238549085
500,1.0,27.449962502007253,3,edge_flip_vem,,,,136,,,1e-05,0.2,0.02,0.2,0.20205622911453247,0.020800000056624413,0.19514858722686768,1.0
500,1.0,27.449962502007253,3,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2149192839860916,0.012443478219211102,0.21882887184619904,1.0
500,1.0,27.449962502007253,4,edge_flip_vem,,,,107,,,1e-05,0.2,0.02,0.2,0.20224899053573608,0.019360000267624855,0.20025703310966492,1.0
500,1.0,27.449962502007253,4,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21070757508277893,0.03031289204955101,0.19092996418476105,0.7406464738768442
500,1.0,27.449962502007253,5,edge_flip_vem,,,,240,,,1e-05,0.2,0.02,0.2,0.2008032202720642,0.019680000841617584,0.19980722665786743,1.0
500,1.0,27.449962502007253,5,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22222596406936646,0.011235971003770828,0.21257546544075012,1.0
500,1.0,27.449962502007253,6,edge_flip_vem,,,,331,,,1e-05,0.2,0.02,0.2,0.1998714804649353,0.020080000162124634,0.1989397555589676,1.0
500,1.0,27.449962502007253,6,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2281050980091095,0.011409063823521137,0.21129471063613892,1.0
500,1.0,27.449962502007253,7,edge_flip_vem,,,,221,,,1e-05,0.2,0.02,0.2,0.1998714804649353,0.019519999623298645,0.19579117000102997,1.0
500,1.0,27.449962502007253,7,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20795521140098572,0.011997616849839687,0.22613310813903809,1.0
500,1.0,27.449962502007253,8,edge_flip_vem,,,,431,,,1e-05,0.2,0.02,0.2,0.20131726562976837,0.020447999238967896,0.20000000298023224,1.0
500,1.0,27.449962502007253,8,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22927846014499664,0.012838962487876415,0.2096412032842636,0.9663653678534111
500,1.0,27.449962502007253,9,edge_flip_vem,,,,123,,,1e-05,0.2,0.02,0.2,0.20019276440143585,0.020719999447464943,0.19688352942466736,1.0
500,1.0,27.449962502007253,9,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21959762275218964,0.011113355867564678,0.21103371679782867,1.0
500,1.0,27.449962502007253,10,edge_flip_vem,,,,289,,,1e-05,0.2,0.02,0.2,0.19823293387889862,0.02027199976146221,0.19810441136360168,1.0
500,1.0,27.449962502007253,10,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21605534851551056,0.013217957690358162,0.22354567050933838,1.0
500,1.0,27.449962502007253,11,edge_flip_vem,,,,104,,,1e-05,0.2,0.02,0.2,0.20295582711696625,0.020255999639630318,0.1989397555589676,1.0
500,1.0,27.449962502007253,11,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22159093618392944,0.011677575297653675,0.21706201136112213,1.0
500,1.0,27.449962502007253,12,edge_flip_vem,,,,260,,,1e-05,0.2,0.02,0.2,0.19669076800346375,0.019920000806450844,0.1968192756175995,1.0
500,1.0,27.449962502007253,12,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21812181174755096,0.01420388463884592,0.2087327539920807,0.9663653678534111
500,1.0,27.449962502007253,13,edge_flip_vem,,,,370,,,1e-05,0.2,0.02,0.2,0.19919678568840027,0.02051199972629547,0.2034698724746704,1.0
500,1.0,27.449962502007253,13,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22218801081180573,0.012028942815959454,0.2184869945049286,1.0
500,1.0,27.449962502007253,14,edge_flip_vem,,,,190,,,1e-05,0.2,0.02,0.2,0.20025703310966492,0.020287999883294106,0.20009638369083405,1.0
500,1.0,27.449962502007253,14,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22622494399547577,0.012592966668307781,0.21543046832084656,1.0
500,1.0,27.449962502007253,15,edge_flip_vem,,,,216,,,1e-05,0.2,0.02,0.2,0.20221686363220215,0.019791999831795692,0.19791164994239807,1.0
500,1.0,27.449962502007253,15,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21796177327632904,0.01155677530914545,0.21830132603645325,1.0
500,1.0,27.449962502007253,16,edge_flip_vem,,,,322,,,1e-05,0.2,0.02,0.2,0.20099598169326782,0.019519999623298645,0.20131726562976837,1.0
500,1.0,27.449962502007253,16,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2006428986787796,0.015789777040481567,0.2267141491174698,1.0
500,1.0,27.449962502007253,17,edge_flip_vem,,,,225,,,1e-05,0.2,0.02,0.2,0.20591165125370026,0.02070399932563305,0.19855421781539917,1.0
500,1.0,27.449962502007253,17,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21094806492328644,0.033197902143001556,0.19100424647331238,0.797070059619831
500,1.0,27.449962502007253,18,edge_flip_vem,,,,118,,,1e-05,0.2,0.02,0.2,0.19926103949546814,0.01934400014579296,0.199421688914299,1.0
500,1.0,27.449962502007253,18,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20723700523376465,0.014104589819908142,0.21949295699596405,0.919494037317958
500,1.0,27.449962502007253,19,edge_flip_vem,,,,238,,,1e-05,0.2,0.02,0.2,0.2038232982158661,0.02014400064945221,0.20122088491916656,1.0
500,1.0,27.449962502007253,19,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.23073269426822662,0.012203648686408997,0.2084164172410965,1.0
500,2.0,11.732851621374003,0,edge_flip_vem,,,,130,,,1e-05,0.2,0.02,0.2,0.20095905661582947,0.02008829638361931,0.20179441571235657,1.0
500,2.0,11.732851621374003,0,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2297242134809494,0.010934497229754925,0.21387262642383575,0.981182940453905
500,2.0,11.732851621374003,1,edge_flip_vem,,,,345,,,1e-05,0.2,0.02,0.2,0.20050925016403198,0.020440302789211273,0.20022009313106537,1.0
500,2.0,11.732851621374003,1,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19494152069091797,0.060847874730825424,0.1783098429441452,0.5637728779400807
500,2.0,11.732851621374003,2,edge_flip_vem,,,,241,,,1e-05,0.2,0.02,0.2,0.19899918138980865,0.019816292449831963,0.19736060500144958,1.0
500,2.0,11.732851621374003,2,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2222766876220703,0.013840766623616219,0.2073214203119278,0.981182940453905
500,2.0,11.732851621374003,3,edge_flip_vem,,,,211,,,1e-05,0.2,0.02,0.2,0.20208357274532318,0.02084030956029892,0.1951436996459961,1.0
500,2.0,11.732851621374003,3,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2123340517282486,0.012290643528103828,0.22001706063747406,1.0
500,2.0,11.732851621374003,4,edge_flip_vem,,,,171,,,1e-05,0.2,0.02,0.2,0.20224422216415405,0.01935228519141674,0.20028434693813324,1.0
500,2.0,11.732851621374003,4,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21136368811130524,0.029948243871331215,0.19012725353240967,0.8050048459488832
500,2.0,11.732851621374003,5,edge_flip_vem,,,,240,,,1e-05,0.2,0.02,0.2,0.2007984071969986,0.019672289490699768,0.19980241358280182,1.0
500,2.0,11.732851621374003,5,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22365398705005646,0.012018140405416489,0.21217410266399384,1.0
500,2.0,11.732851621374003,6,edge_flip_vem,,,,152,,,1e-05,0.2,0.02,0.2,0.19893492758274078,0.02008829638361931,0.1998666673898697,1.0
500,2.0,11.732851621374003,6,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22562441229820251,0.011338990181684494,0.21037182211875916,1.0
500,2.0,11.732851621374003,7,edge_flip_vem,,,,285,,,1e-05,0.2,0.02,0.2,0.1998666673898697,0.019528288394212723,0.1957862824201584,1.0
500,2.0,11.732851621374003,7,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20551712810993195,0.011883996427059174,0.22836698591709137,1.0
500,2.0,11.732851621374003,8,edge_flip_vem,,,,316,,,1e-05,0.2,0.02,0.2,0.20131246745586395,0.02047230303287506,0.19999518990516663,1.0
500,2.0,11.732851621374003,8,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22639381885528564,0.013634765520691872,0.20973561704158783,0.9342752643999082
500,2.0,11.732851621374003,9,edge_flip_vem,,,,123,,,1e-05,0.2,0.02,0.2,0.20018795132637024,0.02071230672299862,0.19687867164611816,1.0
500,2.0,11.732851621374003,9,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21811479330062866,0.011156885884702206,0.21274521946907043,1.0
500,2.0,11.732851621374003,10,edge_flip_vem,,,,225,,,1e-05,0.2,0.02,0.2,0.19822809100151062,0.02026429958641529,0.19816383719444275,1.0
500,2.0,11.732851621374003,10,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2149576097726822,0.012244397774338722,0.22552286088466644,1.0
500,2.0,11.732851621374003,11,edge_flip_vem,,,,104,,,1e-05,0.2,0.02,0.2,0.20295105874538422,0.020248299464583397,0.19893492758274078,1.0
500,2.0,11.732851621374003,11,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21835365891456604,0.01154432725161314,0.21897730231285095,1.0
500,2.0,11.732851621374003,12,edge_flip_vem,,,,399,,,1e-05,0.2,0.02,0.2,0.19668589532375336,0.01992829330265522,0.1968144178390503,1.0
500,2.0,11.732851621374003,12,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2165231555700302,0.015087509527802467,0.21017597615718842,0.9327784552416941
500,2.0,11.732851621374003,13,edge_flip_vem,,,,246,,,1e-05,0.2,0.02,0.2,0.19919195771217346,0.02050430327653885,0.2034972459077835,1.0
500,2.0,11.732851621374003,13,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22099047899246216,0.01234950590878725,0.21809622645378113,1.0
500,2.0,11.732851621374003,14,edge_flip_vem,,,,190,,,1e-05,0.2,0.02,0.2,0.2002522200345993,0.020280299708247185,0.20009157061576843,1.0
500,2.0,11.732851621374003,14,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22582396864891052,0.01252751424908638,0.2144709676504135,1.0
500,2.0,11.732851621374003,15,edge_flip_vem,,,,216,,,1e-05,0.2,0.02,0.2,0.20221208035945892,0.019784292206168175,0.19790679216384888,1.0
500,2.0,11.732851621374003,15,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21773086488246918,0.012101222760975361,0.21825598180294037,1.0
500,2.0,11.732851621374003,16,edge_flip_vem,,,,410,,,1e-05,0.2,0.02,0.2,0.2009911835193634,0.019528288394212723,0.20131246745586395,1.0
500,2.0,11.732851621374003,16,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20402562618255615,0.014428754337131977,0.22609494626522064,0.981182940453905
500,2.0,11.732851621374003,17,edge_flip_vem,,,,225,,,1e-05,0.2,0.02,0.2,0.2059069275856018,0.020696306601166725,0.19854937493801117,1.0
500,2.0,11.732851621374003,17,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2104075849056244,0.03945520520210266,0.1853799670934677,0.7162546643507716
500,2.0,11.732851621374003,18,edge_flip_vem,,,,181,,,1e-05,0.2,0.02,0.2,0.19925621151924133,0.019336285069584846,0.1994168609380722,1.0
500,2.0,11.732851621374003,18,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20905987918376923,0.016795996576547623,0.2108369618654251,0.893929656466158
500,2.0,11.732851621374003,19,edge_flip_vem,,,,238,,,1e-05,0.2,0.02,0.2,0.20381854474544525,0.02013629674911499,0.20121608674526215,1.0
500,2.0,11.732851621374003,19,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22875547409057617,0.017753364518284798,0.19680696725845337,0.9075607558443624
500,5.0,4.150006096013556,0,edge_flip_vem,,,,187,,,1e-05,0.2,0.02,0.2,0.20212773978710175,0.01979888044297695,0.20262511074543,1.0
500,5.0,4.150006096013556,0,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2258080095052719,0.012118177488446236,0.21599148213863373,1.0
500,5.0,4.150006096013556,1,edge_flip_vem,,,,356,,,1e-05,0.2,0.02,0.2,0.19950827956199646,0.020657531917095184,0.1999393254518509,1.0
500,5.0,4.150006096013556,1,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2176857441663742,0.021754834800958633,0.1998519003391266,0.8608755657311985
500,5.0,4.150006096013556,2,edge_flip_vem,,,,315,,,1e-05,0.2,0.02,0.2,0.19974038004875183,0.019320016726851463,0.1966235637664795,1.0
500,5.0,4.150006096013556,2,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22336751222610474,0.011992630548775196,0.2127114236354828,0.981182940453905
500,5.0,4.150006096013556,3,edge_flip_vem,,,,219,,,1e-05,0.2,0.02,0.2,0.20176300406455994,0.02083916962146759,0.19622567296028137,1.0
500,5.0,4.150006096013556,3,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21381139755249023,0.012985427863895893,0.21926093101501465,1.0
500,5.0,4.150006096013556,4,edge_flip_vem,,,,222,,,1e-05,0.2,0.02,0.2,0.20003880560398102,0.019518166780471802,0.20235984027385712,1.0
500,5.0,4.150006096013556,4,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22046132385730743,0.015620234422385693,0.2047729641199112,0.9103679358412614
500,5.0,4.150006096013556,5,edge_flip_vem,,,,269,,,1e-05,0.2,0.02,0.2,0.2006024867296219,0.01887417770922184,0.2000056505203247,1.0
500,5.0,4.150006096013556,5,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21559131145477295,0.015424856916069984,0.21580760180950165,0.9623776396777219
500,5.0,4.150006096013556,6,edge_flip_vem,,,,206,,,1e-05,0.2,0.02,0.2,0.20010511577129364,0.02146664634346962,0.1989445984363556,1.0
500,5.0,4.150006096013556,6,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18897739052772522,0.07905508577823639,0.16456563770771027,0.41709419034581996
500,5.0,4.150006096013556,7,edge_flip_vem,,,,219,,,1e-05,0.2,0.02,0.2,0.1993093341588974,0.019320016726851463,0.19605988264083862,1.0
500,5.0,4.150006096013556,7,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21145957708358765,0.012346114963293076,0.2206033170223236,1.0
500,5.0,4.150006096013556,8,edge_flip_vem,,,,530,,,1e-05,0.2,0.02,0.2,0.20156405866146088,0.020822657272219658,0.1992761790752411,1.0
500,5.0,4.150006096013556,8,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22218745946884155,0.013794352300465107,0.21789436042308807,0.9623776396777219
500,5.0,4.150006096013556,9,edge_flip_vem,,,,142,,,1e-05,0.2,0.02,0.2,0.20043669641017914,0.021648284047842026,0.19688881933689117,1.0
500,5.0,4.150006096013556,9,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2158963978290558,0.011867993511259556,0.21839262545108795,1.0
500,5.0,4.150006096013556,10,edge_flip_vem,,,,316,,,1e-05,0.2,0.02,0.2,0.1982814520597458,0.020459381863474846,0.19808250665664673,1.0
500,5.0,4.150006096013556,10,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20897722244262695,0.015040132217109203,0.22625796496868134,0.981182940453905
500,5.0,4.150006096013556,11,edge_flip_vem,,,,222,,,1e-05,0.2,0.02,0.2,0.20235984027385712,0.02019518055021763,0.19891144335269928,1.0
500,5.0,4.150006096013556,11,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21775181591510773,0.011432443745434284,0.21892669796943665,1.0
500,5.0,4.150006096013556,12,edge_flip_vem,,,,392,,,1e-05,0.2,0.02,0.2,0.1976182907819748,0.01956770569086075,0.1959604024887085,1.0
500,5.0,4.150006096013556,12,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2127760350704193,0.016443653032183647,0.21200747787952423,0.9062220901522294
500,5.0,4.150006096013556,13,edge_flip_vem,,,,202,,,1e-05,0.2,0.02,0.2,0.19980670511722565,0.020574970170855522,0.20448192954063416,1.0
500,5.0,4.150006096013556,13,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2175934612751007,0.015174495987594128,0.21462805569171906,0.9475719741127369
500,5.0,4.150006096013556,14,edge_flip_vem,,,,167,,,1e-05,0.2,0.02,0.2,0.20109985768795013,0.019386066123843193,0.19977353513240814,1.0
500,5.0,4.150006096013556,14,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22544912993907928,0.012652356177568436,0.21357335150241852,1.0
500,5.0,4.150006096013556,15,edge_flip_vem,,,,183,,,1e-05,0.2,0.02,0.2,0.20239299535751343,0.02040984481573105,0.19745250046253204,1.0
500,5.0,4.150006096013556,15,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22264407575130463,0.014252904802560806,0.21082010865211487,0.981182940453905
500,5.0,4.150006096013556,16,edge_flip_vem,,,,125,,,1e-05,0.2,0.02,0.2,0.19970722496509552,0.019336529076099396,0.20136511325836182,1.0
500,5.0,4.150006096013556,16,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20329034328460693,0.014208774082362652,0.22542990744113922,0.9342752643999084
500,5.0,4.150006096013556,17,edge_flip_vem,,,,206,,,1e-05,0.2,0.02,0.2,0.2049793004989624,0.02098778262734413,0.19758513569831848,1.0
500,5.0,4.150006096013556,17,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21981336176395416,0.015905311331152916,0.21273104846477509,0.9291252238549084
500,5.0,4.150006096013556,18,edge_flip_vem,,,,143,,,1e-05,0.2,0.02,0.2,0.19924302399158478,0.019121866673231125,0.19911038875579834,1.0
500,5.0,4.150006096013556,18,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.16951598227024078,0.09887513518333435,0.1676975041627884,0.19839188151428427
500,5.0,4.150006096013556,19,edge_flip_vem,,,,268,,,1e-05,0.2,0.02,0.2,0.20411720871925354,0.01958421804010868,0.20040354132652283,1.0
500,5.0,4.150006096013556,19,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21546120941638947,0.02252214215695858,0.20040662586688995,0.8823649750258831
500,10.0,1.9953178628215948,0,edge_flip_vem,,,,473,,,1e-05,0.2,0.02,0.2,0.20560483634471893,0.021920068189501762,0.2022678256034851,1.0
500,10.0,1.9953178628215948,0,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21646301448345184,0.013997793197631836,0.21744497120380402,0.9219578224911567
500,10.0,1.9953178628215948,1,edge_flip_vem,,,,483,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10871993750333786,0.0
500,10.0,1.9953178628215948,1,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21665701270103455,0.020990842953324318,0.19963565468788147,0.77915378861162
500,10.0,1.9953178628215948,2,edge_flip_vem,,,,367,,,1e-05,0.2,0.02,0.2,0.1994377225637436,0.021415211260318756,0.19846618175506592,1.0
500,10.0,1.9953178628215948,2,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21788948774337769,0.014422707259654999,0.21420446038246155,0.9663653678534111
500,10.0,1.9953178628215948,3,edge_flip_vem,,,,634,,,1e-05,0.2,0.02,0.2,0.13141393661499023,0.08799184858798981,0.04960178583860397,0.008568586029232888
