N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1222,0.5,75.2608932193835,14,sbm_dpsgd_all_noised,70.77201703309784,12.423110533899475,1.033893800850985,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10083737969398499,0.00956447422504425,0.1484270542860031,0.16512777195029907
1222,0.5,75.2608932193835,15,edge_flip_vem,,,,299,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,0.5,75.2608932193835,15,sbm_dpsgd_all_noised,70.77201703309784,12.423110533899475,1.033893800850985,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14691656827926636,0.009682836011052132,0.10822896659374237,0.1596277234170399
1222,0.5,75.2608932193835,16,edge_flip_vem,,,,295,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,0.5,75.2608932193835,16,sbm_dpsgd_all_noised,70.77201703309784,12.423110533899475,1.033893800850985,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13377051055431366,0.007500784937292337,0.11428677290678024,0.14420994751191366
1222,0.5,75.2608932193835,17,edge_flip_vem,,,,310,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,0.5,75.2608932193835,17,sbm_dpsgd_all_noised,70.77201703309784,12.423110533899475,1.033893800850985,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13557282090187073,0.0055878437124192715,0.11725399643182755,0.2455295183704668
1222,0.5,75.2608932193835,18,edge_flip_vem,,,,296,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,0.5,75.2608932193835,18,sbm_dpsgd_all_noised,70.77201703309784,12.423110533899475,1.033893800850985,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14988714456558228,0.008436315692961216,0.1054341197013855,0.2152533129675764
1222,0.5,75.2608932193835,19,edge_flip_vem,,,,283,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,0.5,75.2608932193835,19,sbm_dpsgd_all_noised,70.77201703309784,12.423110533899475,1.033893800850985,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11840801686048508,0.009243772365152836,0.12909337878227234,0.0007331188535280307
1222,1.0,27.44991740357355,0,edge_flip_vem,,,,300,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,1.0,27.44991740357355,0,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10585960745811462,0.013570315204560757,0.14131003618240356,0.018636085604693608
