regime,N,p,q,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,epochs,epochs_gamma,epochs_beta,delta,mean_degree,lcc_size,lcc_frac,n_components,n_isolated,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,0,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.436,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10347004979848862,0.006386885419487953,0.1272778958082199,0.006120689870634151
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,1,edge_flip_vem,,,,613,,,1e-05,3.416,489,0.978,11,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.019386224448680878,0.006600676104426384,0.0005429505113007086
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,1,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.416,489,0.978,11,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1066393256187439,0.006030034739524126,0.1223648265004158,0.0001859834254967849
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,2,edge_flip_vem,,,,712,,,1e-05,3.58,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.00476532056927681,0.011453898623585701,0.027152903378009796,0.005863795645189283
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,2,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.58,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1260775625705719,0.006363186519593,0.10257811099290848,0.0007440314650185388
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,3,edge_flip_vem,,,,374,,,1e-05,3.452,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.006925953086465597,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,3,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.452,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10404139757156372,0.006366741377860308,0.12510451674461365,0.0007403983249251856
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,4,edge_flip_vem,,,,499,,,1e-05,3.476,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006844443269073963,0.024088745936751366,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,4,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.476,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10003097355365753,0.006206324324011803,0.1307012140750885,0.0005657212714559232
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,5,edge_flip_vem,,,,277,,,1e-05,3.408,478,0.956,23,22,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.03635619580745697,0.016352154314517975,0.006378479301929474,0.00023302813364847914
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,5,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.408,478,0.956,23,22,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.112714022397995,0.005982741713523865,0.1150808334350586,0.005095942125033169
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,6,edge_flip_vem,,,,344,,,1e-05,3.304,476,0.952,22,19,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.008976748213171959,0.0018509940709918737,0.00024734088219702244,2.3537408551879442e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,6,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.304,476,0.952,22,19,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11607671529054642,0.005939079448580742,0.11261475831270218,0.0002885645309827219
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,7,edge_flip_vem,,,,260,,,1e-05,3.24,474,0.948,25,22,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.006485064513981342,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,7,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.24,474,0.948,25,22,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1344219148159027,0.005946274381130934,0.1007990837097168,0.001162663794679942
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,8,edge_flip_vem,,,,290,,,1e-05,3.46,473,0.946,28,27,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.0069339694455266,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,8,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.46,473,0.946,28,27,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.108146533370018,0.005918481387197971,0.12111710757017136,0.002598468127896449
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,9,edge_flip_vem,,,,400,,,1e-05,3.316,485,0.97,16,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006645387504249811,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,9,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.316,485,0.97,16,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.09672451764345169,0.005908557213842869,0.1365944892168045,0.0019517867335456106
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,10,edge_flip_vem,,,,310,,,1e-05,3.684,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.00739089073613286,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,10,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.684,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12425631284713745,0.006385211367160082,0.10496523231267929,0.000415572270192081
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,11,edge_flip_vem,,,,273,,,1e-05,3.412,487,0.974,14,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006853807717561722,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,11,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.412,487,0.974,14,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11195815354585648,0.0060410569421947,0.11595472693443298,1.1541842382148618e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,12,edge_flip_vem,,,,839,,,1e-05,3.328,477,0.954,23,21,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.003866498125717044,0.008764044381678104,0.02142089046537876,0.001128672715942191
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,12,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.328,477,0.954,23,21,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1014237105846405,0.006084510590881109,0.1279570758342743,0.0011545646451437957
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,13,edge_flip_vem,,,,567,,,1e-05,3.332,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.02107664942741394,0.006553536746650934,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,13,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.332,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10006693750619888,0.005949130281805992,0.1342889815568924,0.018547746097674744
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,14,edge_flip_vem,,,,454,,,1e-05,3.288,478,0.956,22,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006589274387806654,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,14,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.288,478,0.956,22,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0994805321097374,0.0060544125735759735,0.13485479354858398,0.01186043288259841
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,15,edge_flip_vem,,,,269,,,1e-05,3.204,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.00641291867941618,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,15,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.204,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10598089545965195,0.005869928747415543,0.12210757285356522,0.00018481769988705233
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,16,edge_flip_vem,,,,321,,,1e-05,3.416,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006853807717561722,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,16,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.416,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1332569569349289,0.006154916249215603,0.09869025647640228,0.00041644269658137217
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,17,edge_flip_vem,,,,351,,,1e-05,3.692,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.00739089073613286,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,17,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.692,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10279062390327454,0.006338126957416534,0.1271856129169464,0.0007390435571570498
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,18,edge_flip_vem,,,,494,,,1e-05,3.552,484,0.968,14,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.00711834104731679,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,18,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.552,484,0.968,14,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11321770399808884,0.006031568627804518,0.11472324281930923,0.005101295341608639
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,19,edge_flip_vem,,,,299,,,1e-05,3.312,480,0.96,20,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006645387504249811,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.732851621374003,19,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,11.0,6.0,5.0,1e-05,3.312,480,0.96,20,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1014343872666359,0.005989322438836098,0.12822411954402924,0.00781690582853106
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,0,edge_flip_vem,,,,262,,,1e-05,3.436,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.007188430521637201,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,0,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.436,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10716152936220169,0.005958134774118662,0.12324653565883636,1.1547875768087406e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,1,edge_flip_vem,,,,795,,,1e-05,3.416,489,0.978,11,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006917266175150871,0.02547514997422695,0.005846224259585142,1.9645338229155144e-15
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,1,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.416,489,0.978,11,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11383332312107086,0.005975387524813414,0.11431051790714264,0.0019534907055170914
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,2,edge_flip_vem,,,,281,,,1e-05,3.58,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.007196703460067511,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,2,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.58,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12727156281471252,0.0061688232235610485,0.10102522373199463,0.0005657212714559232
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,3,edge_flip_vem,,,,588,,,1e-05,3.452,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.006849245168268681,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,3,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.452,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11157243698835373,0.006133876275271177,0.11722657829523087,0.0011545646451437957
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,4,edge_flip_vem,,,,352,,,1e-05,3.476,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.0067334258928895,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,4,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.476,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10003646463155746,0.0059052761644124985,0.1294519454240799,0.0061142613176312505
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,5,edge_flip_vem,,,,771,,,1e-05,3.408,478,0.956,23,22,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.02649257890880108,0.013423241674900055,0.0009464005124755204,0.0022201990253679343
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,5,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.408,478,0.956,23,22,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11868403851985931,0.005868243053555489,0.10970001667737961,0.0005656226958973042
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,6,edge_flip_vem,,,,417,,,1e-05,3.304,476,0.952,22,19,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006245329510420561,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,6,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.304,476,0.952,22,19,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11395495384931564,0.0059639159590005875,0.11464443802833557,1.2813706015259669e-15
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,7,edge_flip_vem,,,,382,,,1e-05,3.24,474,0.948,25,22,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.006509130354970694,0.0017624926773030054
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,7,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.24,474,0.948,25,22,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.13058476150035858,0.006127021741122007,0.10166329145431519,0.0005662145814271223
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,8,edge_flip_vem,,,,323,,,1e-05,3.46,473,0.946,28,27,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.007147066295146942,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,8,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.46,473,0.946,28,27,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11388426274061203,0.005692548118531704,0.11548822373151779,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,9,edge_flip_vem,,,,357,,,1e-05,3.316,485,0.97,16,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006542386952787638,0.029483666643500328,0.0,0.00392410573208431
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,9,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.316,485,0.97,16,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.09874482452869415,0.005894252099096775,0.1312103420495987,4.6182820458156546e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,10,edge_flip_vem,,,,195,,,1e-05,3.684,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007339766714721918,0.03568827733397484,0.0,0.00392410573208431
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,10,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.684,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1211107075214386,0.00627640075981617,0.10670340806245804,0.0004158620733021031
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,11,edge_flip_vem,,,,764,,,1e-05,3.412,487,0.974,14,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.044691044837236404,0.01987377740442753,0.004158064257353544,0.0002682692546707205
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,11,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.412,487,0.974,14,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11414090543985367,0.005814204458147287,0.11288464814424515,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,12,edge_flip_vem,,,,603,,,1e-05,3.328,477,0.954,23,21,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.006170874461531639,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,12,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.328,477,0.954,23,21,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11061320453882217,0.00576461898162961,0.11756265163421631,0.0005657212714559232
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,13,edge_flip_vem,,,,542,,,1e-05,3.332,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.00710570253431797,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,13,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.332,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10042628645896912,0.005808955989778042,0.1308974176645279,1.1547875768087406e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,14,edge_flip_vem,,,,353,,,1e-05,3.288,478,0.956,22,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006708607077598572,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,14,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.288,478,0.956,22,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1000639870762825,0.006020844914019108,0.13071370124816895,0.011161473818948255
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,15,edge_flip_vem,,,,496,,,1e-05,3.204,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.021830476820468903,0.007358727045357227,0.0,0.00011057155331014
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,15,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.204,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11269862949848175,0.005743630696088076,0.11508401483297348,0.006117474173674015
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,16,edge_flip_vem,,,,376,,,1e-05,3.416,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.006989882793277502,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,16,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.416,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.13545091450214386,0.005921205505728722,0.09673834592103958,0.0009385221755249058
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,17,edge_flip_vem,,,,649,,,1e-05,3.692,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.00698161032050848,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,17,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.692,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11733725666999817,0.006331758573651314,0.1114921122789383,0.0029566597895797596
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,18,edge_flip_vem,,,,386,,,1e-05,3.552,484,0.968,14,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.00732906861230731,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,18,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.552,484,0.968,14,12,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11169353127479553,0.005886690691113472,0.11732716858386993,0.000415572270192081
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,19,edge_flip_vem,,,,386,,,1e-05,3.312,480,0.96,20,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006683788727968931,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.150006096013556,19,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,11.0,6.0,5.0,1e-05,3.312,480,0.96,20,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11316487938165665,0.005841218866407871,0.11457822471857071,0.007225704293565774
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9953178628215948,0,edge_flip_vem,,,,254,,,1e-05,3.436,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.007967452518641949,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9953178628215948,0,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,3.436,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11729800701141357,0.005786370951682329,0.11497752368450165,0.0016632036125895037
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9953178628215948,1,edge_flip_vem,,,,638,,,1e-05,3.416,489,0.978,11,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.013216590508818626,0.0,0.0,0.00023693448909884994
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9953178628215948,1,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,3.416,489,0.978,11,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12088805437088013,0.005882866680622101,0.10813789814710617,0.002956917932077909
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9953178628215948,2,edge_flip_vem,,,,269,,,1e-05,3.58,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.00588073767721653,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9953178628215948,2,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,3.58,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12216369807720184,0.0060087633319199085,0.10536759346723557,0.002268275645006136
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9953178628215948,3,edge_flip_vem,,,,249,,,1e-05,3.452,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.006513075437396765,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9953178628215948,3,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,3.452,485,0.97,15,13,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11079825460910797,0.006214718800038099,0.11879828572273254,0.00018468893066122505
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9953178628215948,4,edge_flip_vem,,,,164,,,1e-05,3.476,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006239062175154686,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9953178628215948,4,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,3.476,482,0.964,19,18,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10352092236280441,0.0058907209895551205,0.12514962255954742,0.0011545646451437957
